gyro_x,gyro_y,gyro_z,activity
-1.045,-0.5364,0.3578,3
-0.329,-0.1992,0.008378,3
0.3149,0.3054,-0.2079,3
0.6802,0.4898,0.01204,3
0.3894,-0.4265,0.3089,3
0.4126,-0.3483,0.1489,3
0.718,0.1209,-0.2164,3
1.561,0.4984,-0.1993,3
1.753,0.07078,0.1049,3
1.322,-0.479,0.2747,3
1.197,-0.2786,-0.08936,3
1.058,0.1685,-0.3691,3
1.537,0.4666,-0.203,3
1.071,-0.231,0.08535,3
1.058,-0.5511,0.01693,3
1.6,-0.1699,-0.2665,3
2.816,0.276,-0.2323,3
2.866,0.3066,0.06336,3
2.127,-0.1479,0.1929,3
1.267,-0.2175,-0.1101,3
1.147,0.1441,-0.2628,3
1.285,0.5204,-0.1443,3
0.6667,0.08055,0.08168,3
-0.1983,-0.2408,-0.0001745,3
-1.063,-0.1027,-0.1676,3
-2.187,0.6523,-0.1847,3
-3.758,0.3347,0.1281,3
-4.759,-0.2689,0.4348,3
-4.943,-0.4094,0.2039,3
-3.898,0.09644,-0.05393,3
-2.768,0.4605,-0.002618,3
-2.931,-0.5584,0.2796,3
-3.148,-0.468,0.1733,3
-3.205,-0.03429,-0.2335,3
-2.875,0.3835,-0.3166,3
-2.535,-0.2408,-0.01361,3
-2.403,-0.6061,0.133,3
-1.69,-0.1821,-0.06493,3
-0.1396,0.3432,-0.1834,3
0.8891,0.353,0.0939,3
0.1805,-0.424,0.3321,3
-0.7041,-0.2542,0.1648,3
-0.6308,0.1758,-0.2042,3
-0.197,0.4178,-0.148,3
0.3234,-0.2188,0.1257,3
0.7364,-0.4094,0.1623,3
2.482,0.03901,-0.1187,3
2.358,0.5741,-0.4156,3
0.9477,0.5253,-0.159,3
-0.1262,-0.3446,0.1648,3
-0.3962,-0.3238,0.03526,3
0.5641,0.2039,-0.2751,3
1.021,0.5937,-0.1798,3
0.321,-0.06605,0.1293,3
-0.6112,-0.4546,0.232,3
-0.2215,-0.1027,-0.0747,3
0.6508,0.4031,-0.2347,3
0.9098,0.43,0.02426,3
0.0302,-0.4033,0.3346,3
