gyro_x,gyro_y,gyro_z
-1.431,-0.6362,-0.0186
-0.4987,-0.5238,-2.403
-0.4547,-0.4285,-4.35
1.127,-0.2074,-5.885
2.673,-0.4175,-6.946
3.382,-0.6069,-7.044
2.176,0.09804,-5.876
1.192,1.57,-2.436
-0.2971,2.119,1.889
-2.451,2.961,5.447
-3.077,1.711,6.437
-4.831,0.3925,4.962
-6.562,-1.865,2.775
-2.161,-2.194,1.302
0.2649,-3.015,1.738
0.4421,-2.839,1.884
-0.4351,-2.221,0.4591
-1.039,-1.665,-1.409
-0.9788,-1.375,-3.227
0.009568,-0.96,-4.964
2.129,-0.7364,-6.325
3.253,-0.8916,-6.708
2.617,-0.6558,-4.848
1.955,0.8054,-0.4841
-0.8872,2.191,3.496
-3,2.939,5.897
-3.289,2.496,7.093
-3.608,1.545,7.484
-2.223,-0.4982,5.907
-2.4,-1.466,2.678
-1.789,-1.88,1.819
-2.271,-2.04,0.6399
-2.146,-1.743,-0.8359
-1.995,-1.267,-2.246
-2.038,-0.6912,-4.042
0.3321,-0.1023,-5.775
2.381,0.07971,-6.937
2.105,0.1029,-7.119
2.035,0.6527,-5.114
3.654,1.554,-0.6087
-0.4388,2.513,3.176
-3.858,3.005,5.896
-2.279,2.177,7.319
0.1806,1.818,6.035
-2.73,0.6869,3.596
-1.362,-0.299,2.347
-1.201,-0.5568,1.693
-1.162,-1.359,-0.3204
-0.09672,-1.832,-2.903
0.8477,-2.662,-5.218
1.388,-3.746,-6.313
1.666,-3.874,-6.535
1.516,-3.265,-6.665
1.549,-2.014,-5.975
2.054,0.3167,-2.163
-0.4779,2.906,2.066
-2.894,3.997,6.636
-2.116,4.235,10.19
-2.165,3.2,9.951
-1.75,1.449,6.685
-1.92,0.5073,3.512
-1.372,-0.453,1.956
-0.9532,-0.6851,1.356
-1.072,-0.8268,0.4139
-1.549,-0.9074,-0.9813
-1.926,-0.8195,-2.717
-1.596,-0.6826,-4.552
0.3089,-0.6888,-6.376
2.17,-1.408,-8.304
2.336,-1.516,-9.664
2.647,-1.706,-8.078
2.027,-0.1365,-3.647
-0.3667,1.316,1.075
-1.074,2.843,5.962
-2.385,4.094,9.139
-2.43,3.198,8.882
-1.964,2.162,6.439
-0.6636,1.578,3.986
-0.4425,1.414,2.813
-0.7809,0.5489,1.671
-2.105,-0.8085,-0.2617
-1.5,-1.609,-2.098
-0.4962,-2.1,-3.775
-0.03075,-2.029,-5.317
-0.06251,-1.94,-6.733
0.7609,-1.56,-8.183
1.967,-1.195,-7.729
1.704,-0.117,-3.795
-1.028,0.7737,0.541
-0.396,1.912,5.381
-0.2177,3.141,8.663
-2.059,2.085,8.443
-2.763,0.5867,6.505
-1.406,-0.2502,4.397
-0.8298,-0.3674,3.632
-0.8298,-0.5531,3.044
-1.585,-0.3858,1.849
-1.723,0.3399,0.5849
-0.4376,0.4303,-0.8982
0.4127,0.4951,-2.253
0.9051,0.3705,-3.24
1.391,0.2752,-3.74
1.351,0.2178,-3.733
1.685,0.02473,-2.466
1.586,0.03695,-0.9935
-1.502,-0.4285,-0.649
-1.208,-0.4346,-0.2923
-0.3777,-0.5128,0.1366
-0.9446,-0.3626,0.591
-0.02464,-0.536,1.306
0.706,-0.5422,1.819
0.2747,-0.5507,1.709
-0.3252,-0.1353,0.9698
-1.338,0.3693,-0.04304
-0.5769,0.9923,-0.8225
0.03645,1.106,-1.563
1.129,0.8861,-1.884
1.264,0.6429,-2.093
1.192,0.3754,-2.091
1.153,0.2141,-1.503
2.043,0.1567,-0.4181
0.4152,-0.5886,-0.3802
-1.85,-0.3345,-0.3595
-0.5402,-0.3552,0.09502
0.1305,-0.5874,0.7377
-0.7748,-0.8818,1.175
-0.1578,-1.436,1.656
0.1989,-1.829,2.163
-0.7723,-2.085,2.444
-2.943,-2.073,1.929
-2.332,-1.407,1.55
-1.948,-0.1072,0.9099
-0.4987,0.4108,-0.06136
2.828,0.6148,-0.8274
2.25,0.5574,-1.358
1.113,0.4939,-1.744
1.256,0.3864,-1.818
1.936,0.2776,-1.125
0.8489,0.4438,-0.3045
-1.552,0.131,-0.1567
-1.168,0.4035,0.1219
-0.06374,0.3949,0.2966
-0.02708,0.3754,0.2209
0.04255,0.208,-0.03693
0.6436,-0.3552,-0.1603
0.5312,-0.938,0.387
0.1855,-0.5983,0.9967
-2.073,0.4914,1.02
-1.46,1.849,0.9673
-1.114,1.777,-0.01371
-0.6343,0.8335,-1.078
-0.247,-0.09988,-2.389
1.116,-0.9074,-4.137
2.047,-1.479,-5.656
2.039,-1.886,-6.199
3.175,-1.987,-4.59
1.137,-0.9832,-1.347
-1.634,0.6613,2.301
-0.6783,1.614,5.436
-0.6355,1.969,7.074
-2.285,1.245,7.137
-1.179,0.6869,5.056
-1.248,-0.1158,3.104
-1.312,-0.5263,1.962
-1.729,-0.905,0.7315
-1.046,-1.109,-1.096
-0.4461,-1.383,-3.08
0.4506,-1.831,-4.798
1.468,-2.074,-5.731
1.799,-2.403,-5.767
1.907,-2.216,-5.141
2.155,-0.9527,-2.958
1.663,0.307,0.3186
-0.8188,1.505,3.534
-2.201,2.168,7.346
-0.9409,2.171,9.535
-3.719,1.529,7.744
-4.132,-0.6338,4.393
-1.069,-1.114,2.674
-1.42,-1.188,2.123
-0.7406,-1.434,0.9967
-1.023,-2.111,-1.391
0.2234,-3.136,-4.202
0.5325,-4.097,-6.427
0.943,-4.334,-7.843
2.298,-4.202,-8.049
2.196,-3.466,-6.985
1.496,-1.438,-3.438
-0.3142,1.04,0.7157
-3.737,2.065,4.568
-4.164,2.114,8.813
-3.47,1.16,11.21
-4.027,-0.5556,9.462
-6.043,-3,4.187
-1.979,-3.6,2.331
-0.7345,-3.335,2.018
0.1745,-2.644,1.658
-0.2311,-1.94,0.6619
-1.218,-1.125,-0.005162
-1.602,-0.7914,-1.331
-1.513,-0.7743,-3.243
0.486,-0.7865,-5.598
4.205,-1.351,-6.921
5.279,-1.847,-6.419
1.331,-0.9417,-4.186
-2.921,0.9215,-0.1139
-1.849,2.587,3.925
-1.177,3.213,5.998
-1.632,2.824,6.52
-1.326,1.332,5.235
-1.468,0.04428,3.201
-3.063,-0.993,2.498
-1.047,-0.9099,1.505
-1.398,-0.6643,0.1891
-2.103,-0.5031,-1.642
-0.5854,-0.1927,-4.252
1.428,-0.3723,-7.011
10.87,-0.1549,-7.602
1.937,-3.574,-6.4
-1.051,-0.8525,-5.154
-0.08695,3.206,-0.1615
-1.934,4.682,2.667
-2.854,5.839,5.147
-2.887,4.939,6.584
-1.304,3.499,5.094
-1.702,1.525,2.374
0.2918,-0.2257,0.9392
-0.4681,-1.306,0.3308
-1.576,-1.634,-1.496
-0.8224,-0.5727,-3.734
0.1464,0.4975,-5.935
2.16,1.259,-7.664
2.419,0.7675,-8.483
3.401,0.1261,-8.011
2.888,0.4279,-5.968
0.9466,2.181,-2.122
-2.154,3.625,1.509
-3.333,5.138,5.315
-2.545,5.078,7.8
-1.095,3.978,6.595
-3.347,2.721,3.291
0.1953,1.596,1.969
1.463,1.177,1.786
-0.9226,0.4279,1.064
-0.04541,-0.07178,-0.6368
0.888,-0.2929,-2.77
0.7805,-0.3772,-4.527
0.8807,-0.1292,-5.657
1.79,0.4548,-6.128
1.708,1.321,-5.91
2.815,1.772,-3.497
2.91,3.193,-0.1298
-2.093,3.716,1.41
-0.8518,4.378,3.677
1.577,4.241,4.892
2.212,3.438,4.253
-1.955,2.006,2.413
-1.758,0.3289,1.382
0.07065,0.02718,0.4738
0.7744,-0.3943,-1.315
1.374,-0.2612,-3.018
2.13,-0.1927,-4.606
1.397,-0.486,-6.153
1.622,-0.5299,-7.591
2.614,-0.7266,-8.276
2.826,-0.7767,-7.348
2.237,0.2911,-2.89
-2.12,2.107,1.812
-3.387,3.009,6.68
-1.802,3.301,9.529
-3.51,2.633,7.165
-4.651,0.6136,3.774
0.5874,-0.266,2.358
-0.5732,-0.07178,1.57
0.1085,-0.288,-0.0467
-0.07473,-0.03635,-1.957
0.9637,-0.01192,-3.725
1.16,-0.2159,-5.516
1.467,-0.3076,-6.97
2.694,-0.3613,-7.612
3.659,-0.9734,-6.726
2.68,-0.2599,-2.879
-0.6098,1.316,0.8342
-1.444,2.432,4.226
-0.5879,3.377,6.953
-2.455,2.443,6.342
-4.033,0.6637,3.385
-0.8799,0.1506,1.843
-0.7626,0.1603,1.521
-0.5231,-0.06934,1.066
-0.5927,-0.3064,-0.1738
-0.9666,-0.06201,-1.47
-0.9996,-0.1585,-2.713
0.4311,0.2214,-3.791
0.6644,0.1591,-4.704
0.9686,0.3754,-5.683
0.6583,0.6185,-5.714
-3.29,0.1396,-5.089
-4.529,0.5806,-3.73
-4.744,2.132,-1.128
-0.07962,-0.558,0.7059
0.3333,-1.175,0.9038
0.9442,-0.1671,0.4261
1.125,-0.1023,0.3443
-0.572,-0.4481,0.2477
-0.3667,-0.4102,-0.1371
-1.263,-0.04613,-0.3631
-0.4828,0.847,-0.3827
0.1244,1.879,-0.1078
0.9344,2.412,-0.04426
1.643,1.893,0.01439
0.5581,0.2801,1.146
-0.8554,-1.805,2.73
-0.3851,-3.469,4.622
-0.8542,-3.932,6.233
0.7512,-3.551,6.279
0.1464,-2.591,5.028
-1.668,-1.73,2.896
-1.843,-1.754,1.772
0.08287,-1.739,1.758
-1.331,-0.8916,0.4615
-1.125,0.04428,-1.742
0.7377,0.7248,-3.586
0.921,1.019,-5.177
2.077,1.432,-6.21
3.377,1.385,-6.567
3.687,1.416,-5.959
3.763,1.474,-2.697
1.836,1.575,1.055
-2.765,1.666,4.333
-3.652,1.189,7.223
-1.577,0.296,7.849
-5.508,-0.376,5.515
-5.715,-1.915,2.989
-0.7992,-2.559,2.265
-1.946,-1.981,1.781
-1.218,-0.8244,0.4848
0.3969,0.8347,-1.343
0.7915,1.463,-3.134
1.41,1.76,-4.87
2.155,2.001,-6.37
2.745,1.912,-7.499
2.991,1.516,-6.734
5.033,1.049,-2.713
0.5276,0.5501,0.2709
-3.829,0.7529,2.828
-1.543,0.4548,5.411
0.3003,0.3485,5.76
-1.67,-0.08156,4.466
-1.742,-0.9404,3.804
-0.8945,-1.467,3.447
-1.995,-1.383,1.954
-2.684,-1.129,-0.561
-0.6379,-0.288,-2.529
0.03645,0.5318,-3.976
1.195,1.559,-4.858
1.907,2.096,-5.298
2.422,1.937,-4.993
2.881,1.439,-2.614
-0.5524,1.16,0.321
-4.326,-0.04246,2.199
-3.073,-0.7975,3.662
0.5911,-1.152,4.088
-0.3765,-0.7694,3.379
-1.926,-0.7474,2.323
0.1757,-1.089,2.018
1.251,-0.9636,2.235
-1.514,-0.7376,1.68
-2.504,-0.1414,-0.2788
-0.853,0.3008,-2.871
1.025,0.7565,-4.921
2.016,0.8641,-6.242
2.934,0.7236,-6.818
2.523,0.7517,-5.812
2.553,1.116,-2.3
0.1659,1.083,0.9087
-1.626,1.24,3.603
-1.613,1.195,5.517
-2.98,0.8091,5.433
-3.659,-0.2636,3.917
-1.221,-0.8977,2.322
-1.207,-1.146,1.809
-0.9177,-1.035,1.741
-1.378,-0.817,0.7609
-0.5573,-0.2465,-0.7101
0.08287,0.1762,-2.295
1.428,0.5208,-3.536
2.057,0.5513,-4.235
2.769,0.3497,-4.538
2.311,0.4389,-4.271
1.12,0.7468,-1.622
-0.2384,0.8421,1.146
-1.015,0.478,3.119
-0.2287,0.4694,4.541
-0.5011,0.4829,4.421
-2.109,0.06261,3.015
-1.595,-0.4505,1.721
-0.3227,-0.9074,1.412
-1.273,-0.7755,1.907
-3.486,0.1469,1.669
-0.2067,0.9435,-0.3863
0.7878,0.8763,-2.914
0.7426,0.9166,-4.832
1.485,0.7639,-6.102
2.551,0.346,-6.938
5.443,-0.3125,-6.392
5.298,-0.8464,-3.37
0.6412,-0.09744,0.1512
-1.766,1.532,3.12
-1.365,2.014,5.425
-0.9837,2.584,6.746
-2.423,1.966,5.589
-2.309,0.6319,3.549
-2.297,-0.3381,2.626
-2.375,-0.8891,2.265
-2.19,-1.076,1.164
-2.1,-0.3662,-0.6673
-0.2348,0.445,-2.291
1.55,1.223,-3.387
2.67,1.519,-4.08
3.412,1.63,-4.433
5.094,2.041,-3.74
5.533,2.496,-1.642
2.411,0.9508,0.06448
-1.565,-0.1903,0.8916
-2.159,-0.6436,1.506
-2.362,-0.5079,1.968
-2.693,-0.2807,2.513
-2.574,-0.5287,3.651
-2.066,-0.9588,4.42
-4.208,-0.5079,2.156
-3.111,0.1396,-0.8323
1.274,0.2996,-2.574
2.749,0.2715,-3.479
0.789,-0.1854,-4.215
2.575,-0.4493,-4.848
6.521,-0.8158,-5.157
6.866,-0.5348,-3.808
2.264,0.7065,-0.2226
-1.343,1.127,2.73
-2.445,1.669,4.185
-3.244,1.954,5.447
-2.973,1.129,5.769
-1.785,0.5537,5.097
-2.345,0.2007,4.309
-4.105,-0.7388,3.061
-3.02,-0.8989,0.9356
-0.7125,-0.172,-1.152
0.9271,0.131,-2.891
2.17,-0.1964,-4.615
2.287,-0.9563,-6.35
2.712,-1.252,-7.482
3.329,-1.136,-6.485
2.756,-0.5593,-2.769
-2.161,0.2898,0.3271
-1.217,1.067,3.072
-0.214,2.34,5.173
-2.254,2.345,5.735
-2.295,1.571,5.499
-1.171,0.9826,4.344
-3.772,-0.1707,2.062
-2.472,-0.6045,0.2233
-0.2262,-0.6448,-0.7333
-0.44,-0.6387,-1.87
-0.3692,-0.4945,-3.546
2.132,-0.4407,-5.57
3.268,-0.9184,-7.42
3.815,-0.9893,-7.818
2.408,-0.03269,-4.873
-1.989,1.81,-0.03326
-3.397,2.449,3.858
-1.099,2.267,6.237
-0.831,2.186,6.854
-2.769,1.673,5.887
-2.131,0.6038,4.198
-1.398,-0.009476,2.648
-1.251,-1.009,1.066
-1.024,-1.414,-0.2593
-1.116,-1.364,-1.278
-1.184,-1.081,-2.502
-0.8591,-0.3845,-3.827
-0.3704,0.5928,-5.267
1.305,1.408,-6.613
3.546,1.635,-6.253
4.182,1.182,-2.835
-1.96,1.51,0.8953
-4.69,1.433,4.201
0.3455,1.094,6.497
3.33,1.644,6.728
-0.04174,1.464,4.882
-1.736,0.2874,3.137
-0.8432,-0.4444,2.49
-1.402,-0.734,1.957
-3.428,-0.42,0.4237
-1.037,-0.2245,-1.657
0.07921,-0.2001,-3.537
0.756,-0.2135,-4.799
1.9,-0.2282,-5.194
3.291,0.03084,-4.176
5.884,0.346,-0.9972
1.311,0.2752,-0.05647
-4.199,1.209,0.3797
-2.1,1.041,2.471
0.9625,1.199,4.006
-0.05152,1.189,4.101
-2.612,0.1787,3.268
-2.799,-0.6631,2.515
-1.949,-0.8537,1.284
-1.944,-1.032,-0.4267
-0.9739,-0.8525,-1.684
-0.7161,-0.5141,-2.769
0.1916,-0.03269,-4.021
1.532,0.2642,-5.446
3.829,0.2935,-6.483
4.791,-0.0278,-4.96
1.108,1.007,-0.1811
-2.936,2.555,3.364
-0.8591,3.756,5.562
-1.764,4.125,5.871
-2.285,2.239,4.945
-4.018,0.7932,3.047
-5.789,-0.8293,-0.6625
-0.8945,-0.1866,-4.131
1.313,0.346,-7.271
4.267,0.3253,-9.414
5.373,-0.591,-7.801
3.606,-0.2929,-0.3986
-1.568,1.32,4.353
-0.8127,3.519,9.015
-2.37,2.884,9.464
-2.748,1.894,5.884
-3.454,-0.2184,2.023
-1.599,-0.6301,-2.296
0.3126,0.2055,-6.13
2.823,0.2569,-8.813
3.521,-1.07,-8.964
1.548,-2.672,-5.105
-0.2421,-2.06,-0.2373
1.829,1.431,4.791
-1.187,5.158,9.54
-2.728,2.901,9.159
-3.331,0.7077,5.7
-3.724,-2.775,0.6839
-2.155,-2.016,-3.861
0.2136,0.5,-7.683
2.007,1.793,-10.16
4.623,1.071,-7.96
0.6852,-0.4151,-1.025
-0.291,-0.1646,3.107
-0.9189,2.435,7.57
-3.314,1.578,8.35
-3.906,-1.815,6.877
-2.442,-3.263,1.51
-2.08,-1.469,-4.166
0.8978,1.437,-7.932
2.827,2.802,-9.193
4.999,2.418,-7.173
1.505,0.3876,-1.147
-2.065,0.1347,4.096
-1.757,2.628,8.709
-3.896,1.463,9.036
-3.884,-0.7706,6.406
-3.259,-2.402,0.5642
-1.564,-0.6778,-5.09
1.858,2.166,-8.824
5.148,2.816,-10.21
8.481,0.9508,-4.561
-0.3264,-0.1866,0.3039
-0.6233,2.754,7.19
0.01323,4.262,11.12
-5.879,1.978,8.851
-2.589,-2.441,3.268
-3.647,-2.548,-1.87
-1.298,1.226,-6.903
3.333,3.114,-9.812
4.648,1.804,-9.444
4.062,0.8555,-0.7162
-3.871,0.8518,2.596
0.02056,3.705,8.237
-4.657,1.873,9.127
-3.912,-1.776,6.349
-0.7467,-3.84,0.01805
-2.306,-2.549,-5.481
0.2466,0.307,-9.018
1.936,1.534,-10.34
4.044,1.391,-9.554
4.811,0.9239,-3.503
-1.813,0.263,0.6045
-1.731,2.218,6.393
-3.369,4.364,10.21
-4.424,2.479,8.755
-3.251,0.3412,5.201
-1.433,-2.53,0.7315
-0.864,-2.567,-1.786
0.4579,-1.087,-4.687
0.6119,-0.3589,-7.296
1.951,-0.09988,-8.648
3.114,0.1701,-8.869
3.377,1.927,-4.654
-0.3838,2.427,0.2795
-4.369,3.317,6.515
-3.283,3.097,10.59
-6.529,1.112,8.62
-3.613,-1.05,5.557
-0.561,-1.815,3.234
-1.162,-0.5666,0.3797
1.057,0.7969,-3.631
0.6424,1.1,-7.266
2.973,0.1298,-9.333
4.967,-0.949,-9.73
6.121,-0.5092,-5.056
-1.624,1.32,0.1818
-2.6,4.249,8.503
-3.999,3.652,11.03
-4.407,1.446,9.169
-4.883,-0.8207,4.872
-0.8566,-2.32,0.04493
-2.444,-0.7034,-4.39
-0.6343,1.457,-8.705
4.776,0.7663,-12.26
7.451,-1.782,-11.08
2.217,-1.812,-1.939
-0.08084,2.904,4.592
-2.752,6.251,9.949
-4.678,3.437,9.919
-4.951,0.1139,6.707
-2.049,-2.266,0.9148
-2.53,-1.603,-4.446
0.111,0.6295,-8.056
2.168,1.89,-10.96
6.091,0.7883,-10.25
3.565,-0.106,-1.651
-1.143,0.8494,3.436
-2.406,5.262,9.588
-4.266,3.965,11.1
-3.293,1.938,7.583
-2.566,-2.205,2.618
-2.742,-3.485,-2.622
-0.03441,-0.8842,-7.05
0.8782,0.9361,-10.58
5.45,1.056,-10.25
4.936,1.152,-2.692
-1.439,1.811,1.823
-2.797,5.323,8.218
-3.768,4.38,10.6
-5.232,2.221,7.99
-3.296,-0.6888,3.776
-2.304,-1.782,-0.6319
-0.3398,-0.7059,-6.438
2.185,-0.5641,-10.9
6.022,-2.196,-12.92
6.172,-2.435,-7.551
-0.8249,-0.01192,-1.251
0.1464,4.639,6.876
-3.939,6.91,11.59
-5.549,3.796,10.46
-4.563,0.6234,3.832
-1.458,-0.7205,-2.565
2.691,-0.6264,-7.56
3.444,-1.077,-10.31
5.728,-1.473,-9.318
1.937,-0.2098,-2.049
-2.082,1.785,1.614
-2.566,4.501,6.789
-4.153,2.592,9.472
-5.488,1.281,7.385
-1.601,-1.984,3.33
-2.29,-2.449,-1.49
1.147,-0.2941,-5.986
2.051,0.0002978,-8.941
4.089,-0.2196,-9.747
6.24,0.5843,-3.277
-2.105,0.3057,-0.03448
0.216,3.176,5.954
-4.276,5.146,9.593
-6.83,1.615,9.199
-3.985,-1.226,5.809
-2.328,-0.7645,-0.0919
0.4433,0.7846,-5.165
2.584,1.179,-8.069
3.726,0.7981,-9.441
4.679,1.811,-5.791
-2.506,1.848,-1.344
0.5752,1.035,4.41
-2.493,2.632,8.679
-4.881,0.1164,8.519
-6.27,-1.257,5.601
-1.499,-1.903,-0.5366
0.2551,-0.7425,-5.672
3.656,0.6441,-8.728
5.219,0.4963,-9.822
3.054,0.6881,-3.567
-6.646,0.4658,1.394
2.253,-0.004589,6.422
-1.428,2.247,6.91
-4.947,-0.1597,5.614
-1.369,-1.246,1.135
-0.8579,-1.041,-4.655
3.38,-0.3784,-8.097
5.86,-0.07911,-9.007
4.184,-0.1585,-8.28
3.955,1.534,-2.421
-2.381,1.46,0.7389
-4.477,1.795,3.582
-1.698,2.649,5.93
-4.177,1.788,5.633
-4.214,-0.5556,4.981
-1.935,-1.138,4.408
-3.564,-2.02,1.645
-0.6832,-1.417,-0.704
0.7988,-0.6594,-2.742
1.242,0.06016,-4.578
2.427,0.4132,-5.909
4.525,0.6368,-5.144
3.22,1.778,0.6179
-4.639,1.76,2.216
-1.695,2.239,5.885
-1.452,1.769,6.481
-3.57,-0.03513,4.677
-2.297,-1.224,2.422
-1.402,-2.385,1.016
-2.235,-2.179,-1.088
-0.4865,-1.111,-3.507
1.557,-0.288,-5.678
2.207,-0.1109,-7.189
2.956,-0.05224,-7.992
3.802,0.0174,-6.215
3.353,1.045,-1.422
-2.271,1.95,1.436
-2.838,2.491,4.123
-0.4669,2.854,5.837
-1.807,2.162,5.234
-3.173,0.4975,3.576
-1.507,0.09926,1.943
-1.206,-0.9404,1.818
-1.365,-0.9123,1.397
-1.309,-0.5507,0.194
0.1366,-0.3332,-1.265
0.5361,-0.5006,-2.512
1.328,-0.591,-3.293
2.107,-0.8598,-3.483
2.363,-0.6533,-3.213
2.972,-0.04613,-1.698
3.94,0.3216,0.1683
-2.463,-0.3308,-1.035
-2.908,0.3314,-0.09313
-0.3557,0.5708,1.942
-1.001,1.163,4.066
-1.219,1.071,5.548
-1.832,0.197,5.262
-3.102,-0.2294,3.417
-2.215,0.01007,1.272
-0.6221,-0.01925,-0.1591
-0.1358,-0.1243,-1.333
0.008346,-0.4542,-2.611
0.6559,-0.6338,-3.695
1.147,-0.7107,-4.594
1.685,-0.4847,-4.99
2.124,0.2581,-4.517
3.72,1.569,-1.138
2.121,3.367,3.621
-3.348,2.038,2.849
-3.922,1.455,1.884
-1.657,0.5305,2.171
-1.119,-0.1353,2.385
-0.8664,0.7236,1.639
0.7011,0.1628,1.554
-1.322,-0.2086,1.853
-2.841,-0.6949,0.2147
-0.04052,-0.5202,-2.047
0.4469,-0.6106,-3.509
0.4726,-0.7926,-4.364
0.6436,-0.5739,-4.719
0.5447,-0.1622,-4.816
2.961,0.693,-3.705
4.021,1.16,-0.8885
-1.834,1.255,0.6008
-4.246,0.9239,1.32
1.211,0.5391,2.132
2.168,0.4927,2.519
-1.147,-0.1304,2.408
0.03889,-1.092,2.454
-1.18,-1.228,2.761
-2.965,-1.11,2.696
-2.723,-0.602,1.075
-0.666,0.3473,-0.6954
0.8917,0.8543,-1.946
1.514,1.206,-2.59
2.347,1.427,-2.918
2.06,1.646,-3.193
2.778,1.723,-2.417
4.287,1.063,-0.3472
-1.807,-0.1133,-0.03326
-1.033,-0.1597,0.7755
2.383,0.814,2.079
-0.5549,2.154,2.956
-2.015,2.015,3.092
-1.934,1.036,2.688
-2.186,-0.2196,2.331
-2.556,-1.285,1.219
-2.365,-1.621,-0.3582
-1.742,-1.378,-2.044
0.2612,-0.9759,-3.742
1.736,-0.9307,-4.968
2.471,-1.179,-5.551
2.729,-1.155,-5.365
2.072,-0.6057,-3.081
0.6461,1.011,0.8329
-1.041,2.127,3.49
-1.11,2.631,4.833
-1.188,2.08,4.407
-1.769,1.018,3.171
-2.31,-0.4701,2.226
-0.5439,-0.8122,1.625
-0.5756,-0.9417,2.051
-2.489,-0.4579,1.825
-2.427,-0.1915,0.1989
-0.1285,0.2007,-1.808
0.7805,-0.04491,-3.201
2.429,-0.4395,-3.905
3.648,-0.8708,-3.983
3.004,-0.5275,-3.356
2.49,0.4694,-0.8677
1.495,1.207,1.529
-2.488,2.088,2.157
-3.081,2.12,2.67
-0.6294,1.709,3.204
1.068,1.195,3.259
-0.5329,0.8922,2.664
-3.051,0.1652,2.138
-1.338,-0.3552,1.135
-1.909,-0.6778,-0.5329
-1.675,-0.7975,-2.276
-0.3227,-0.8378,-3.692
0.6131,-0.8341,-4.783
1.594,-0.7291,-5.328
2.157,0.01252,-4.99
3.471,0.8726,-1.965
1.812,2.445,2.482
-2.275,2.572,4.031
-0.9837,2.471,4.233
-0.4803,1.062,3.247
0.9882,0.07727,2.487
0.2881,-0.6069,2.288
-1.213,-1.35,1.986
-2.155,-1.16,1.466
-3.111,-0.745,0.128
-1.149,-0.3748,-1.299
-0.236,-0.2416,-2.981
0.2075,-0.4603,-4.268
1.292,-0.9172,-5.259
2.721,-1.557,-5.906
3.816,-1.798,-5.676
2.843,-1.272,-3.431
-0.8408,-0.6142,-0.6527
-1.954,0.7932,1.649
-1.636,2.477,3.276
-3.423,3.049,4.139
-2.892,1.96,4.277
-1.701,0.919,3.394
-1.382,0.1946,2.696
-1.163,-0.3748,1.862
-1.414,-0.795,0.5605
-1.229,-0.9612,-1.571
0.2454,-1.002,-3.59
1.064,-1.069,-5.108
1.163,-1.06,-6.148
1.752,-0.9575,-6.679
3.237,-0.7767,-5.41
1.736,0.3485,-1.592
-2.771,1.327,1.647
-1.163,2.359,5.053
-1.026,3.426,6.857
-3.085,1.852,6.275
-0.9214,1.011,4.383
-0.8041,1.308,2.282
-1.608,0.1738,2.198
-1.18,-0.701,1.483
-1.472,-0.9087,-0.2947
-0.2152,-0.7804,-2.355
0.4017,-0.6558,-4.053
1.471,-0.4285,-5.487
1.959,-0.5825,-6.742
2.743,-0.6643,-7.361
3.042,-0.4004,-5.752
2.209,0.7639,-1.625
-2.021,1.766,2.061
-2.428,2.379,5.375
-0.4474,3.041,7.302
-1.014,2.904,6.679
-2.563,1.785,4.172
-1.395,0.7309,2.435
-1.277,0.06871,2.085
-1.433,-0.7352,1.341
-1.821,-0.8842,-0.2116
-0.8933,-0.8659,-2.258
0.01812,-0.7474,-4.015
0.7255,-0.6607,-5.446
2.221,-0.7694,-6.48
2.844,-0.6264,-6.701
2.171,-0.3503,-4.562
1.048,0.1921,-0.7492
-1.68,1.505,2.818
-0.7662,1.984,5.003
-0.6221,1.97,5.747
-1.328,0.9117,4.637
-0.4266,0.3082,2.536
-1.383,-0.4957,1.788
-1.21,-0.9221,1.455
-1.194,-0.9966,0.6118
-1.336,-1.099,-0.8811
-0.583,-0.8989,-2.493
1.388,-0.536,-3.729
3.229,-0.5568,-4.407
3.17,-0.7315,-4.67
1.659,-0.3345,-4.347
0.4799,1.038,-1.957
-1.162,2.676,1.4
-3.103,3.389,4.365
-0.9373,2.466,5.768
-1.417,2.149,4.446
-3.764,1.06,2.295
-2.18,0.2642,1.022
0.1892,-0.2502,0.7938
-0.3044,-0.4298,1.017
-1.41,-0.2941,1.179
-1.529,-0.005811,0.227
-0.6929,0.4621,-1.516
1.058,0.4059,-3.474
1.98,-0.03513,-5.033
2.332,-0.5788,-6.152
2.282,-1.013,-6.832
2.972,-1.278,-6.783
3.529,-1.485,-5.591
3.323,-1.248,-3.204
1.211,0.142,0.1549
-1.47,1.684,2.782
-3.72,2.402,4.393
-3.448,2.697,5.969
-1.237,2.48,6.889
-0.2507,2.581,6.747
-1.134,2.142,6.22
-1.597,1.547,5.351
-2.693,1.078,4.05
-1.926,0.2227,2.234
-0.5536,-0.04002,0.3968
-0.8237,-0.5727,-1.452
0.1366,-0.9099,-3.283
0.6009,-1.407,-4.96
1.006,-1.86,-6.307
1.882,-2.366,-7.138
2.407,-2.843,-7.294
2.066,-2.914,-6.665
1.919,-2.744,-4.226
1.059,-1.157,-0.4034
-2.628,0.8103,2.133
-3.23,2.285,4.883
-0.6013,2.903,7.417
1.435,3.184,8.202
-1.035,2.835,6.268
-0.5561,1.711,4.253
-0.1358,1.358,3.171
-0.8371,0.8323,2.7
-0.5048,0.3228,1.485
-0.8603,-0.1952,-0.5757
0.9833,-1.041,-2.298
0.6339,-1.91,-3.959
0.8025,-2.585,-5.312
