gyro_x,gyro_y,gyro_z,acceleration_x,acceleration_y,acceleration_z,activity
-0.001428,-0.002146,0.002169,-0.06227,0.007185,9.832,1
-0.0002062,-0.002146,0.002169,-0.04311,0.03593,9.879,1
-0.0002062,-0.002146,0.004612,-2.302,1.681,5.446,1
-0.0002062,-0.0009239,0.004612,-0.05748,0.04311,9.865,1
-0.0002077,0.0005987,0.0003054,-0.03593,-0.03832,9.884,1
-0.001429,0.0005987,-0.0009163,-0.08383,0.04551,9.872,1
-0.0002077,0.0005987,0.0003054,-0.07904,0.01198,9.82,1
-0.002651,0.003042,-0.002138,-0.06946,0.007185,9.882,1
-0.0002077,0.0005987,-0.002138,-0.007185,0.02395,9.872,1
-0.0002077,-0.0006231,-0.0009163,-0.05269,0.01437,9.858,1
-0.0002077,0.0005987,-0.0009163,-6.44,0.6754,3.013,1
-0.001429,-0.0006231,0.001527,-0.06946,0.04311,9.887,1
0.001014,0.00182,0.002749,-0.02156,-0.002395,9.867,1
0.001014,0.00182,-0.0009163,-1.121,10.67,1.344,1
-0.0002077,0.0005987,0.0003054,-0.05748,0.01916,9.896,1
-0.0002077,0.0005987,-0.002138,-1.854,7.566,6.062,1
0.001014,-0.0006231,0.0003054,-0.02635,0.00479,9.891,1
0.001014,-0.0006231,0.002749,-0.03832,-0.02156,9.891,1
-0.0002077,0.0005987,0.001527,-0.0503,0.06467,9.93,1
-0.002651,-0.0006231,0.0003054,-0.06946,0,9.939,1
-0.0002077,-0.0006231,0.0003054,-0.03593,-0.06467,9.836,1
-0.0002077,-0.0006231,0.0003054,-0.06227,0.00479,9.906,1
0.001014,-0.0006231,0.0003054,-0.07664,0.02635,9.863,1
0.002236,-0.001845,-0.0009163,-0.07185,-0.002395,9.918,1
-0.0002077,0.00182,-0.002138,-0.03832,0.01198,9.887,1
-0.002651,0.0005987,-0.002138,-0.03832,-0.002395,9.841,1
-0.001429,0.0005987,-0.002138,-1.751,2.929,9.053,1
-0.0002077,-0.001845,0.001527,-6.514,-3.087,6.289,1
-0.0002077,0.0005987,0.001527,-0.07904,0.02156,9.824,1
-0.0002077,0.00182,-0.0009163,-2.496,2.323,5.238,1
-0.0002077,0.0005987,-0.00336,-0.285,0.2898,9.635,1
0.001014,0.00182,-0.002138,-5.806,-7.781,-4.424,1
-0.0002077,-0.0006231,-0.0009163,-0.05748,0.05509,9.906,1
-0.0002077,-0.003067,0.002749,-1.492,2.963,9.08,1
-0.0002077,0.0005987,0.0003054,-0.06467,-0.01437,9.915,1
-0.0002077,0.00182,0.002749,-0.05269,0.002395,9.918,1
-0.0002077,0.0005987,-0.0009163,-0.103,0.01677,9.863,1
-0.0002077,0.0005987,-0.00336,1.231,10.49,4.689,1
-0.0002077,0.0005987,0.001527,-0.08143,-0.007185,9.889,1
-0.001429,0.0005987,0.0003054,-0.01437,0.04551,9.865,1
-0.0002077,-0.0006231,0.0003054,-0.03353,-0.00958,9.882,1
0.001014,0.0005987,-0.002138,-0.0479,0,9.851,1
-0.001429,0.0005987,0.0003054,-0.0479,0.01437,9.882,1
-0.0002077,0.0005987,0.002749,-0.01437,-0.00958,9.877,1
0.001014,-0.0006231,-0.0009163,-0.0503,0.04311,9.848,1
-0.0002077,-0.0006231,0.001527,-1.669,2.644,9.041,1
-0.0002077,-0.0006231,-0.0009163,-0.05988,0.04551,9.92,1
-0.0002077,0.0005987,-0.0009163,-0.05748,-0.00958,9.887,1
0.001014,-0.0006231,0.0003054,-0.05509,0.03832,9.901,1
-0.0002077,0.00182,0.0003054,-0.06706,-0.002395,9.882,1
-0.0002077,-0.0006231,0.001527,-0.04551,-0.01677,9.865,1
-0.0002077,-0.001845,0.0003054,-0.04072,0.03114,9.908,1
-0.001429,0.0005987,0.0003054,-0.06227,0.02395,9.879,1
0.001014,0.0005987,-0.002138,-3.88,6.416,4.249,1
0.001014,-0.0006231,-0.002138,-0.04311,-0.02156,9.937,1
-0.001429,0.0005987,-0.002138,-0.06946,-0.01677,9.882,1
-0.001429,0.0005987,0.0003054,-0.03832,0.06706,9.894,1
0.001014,0.0005987,0.001527,-2.096,-9.252,-5.257,1
0.001014,0.0005987,-0.0009163,-0.06706,0.04072,9.858,1
0.001014,0.0005987,0.001527,-2.975,3.885,1.025,1
0.001014,-0.0006231,0.001527,-0.05988,0.01677,9.889,1
-0.0002077,-0.0006231,0.001527,-0.07904,0.002395,9.918,1
-0.0002077,-0.0006231,0.0003054,-0.04551,0.0479,9.856,1
-0.0002077,-0.0006231,0.0003054,-0.08143,0.02635,9.884,1
-0.0002077,-0.0006231,-0.0009163,-0.04311,-0.01437,9.894,1
-0.0002077,0.0005987,-0.0009163,-0.05748,0.01198,9.939,1
-0.0002077,0.00182,-0.0009163,-7.983,0.9891,6.776,1
-0.001429,0.0005987,0.0003054,-0.04551,0.007185,9.87,1
-0.001429,-0.0006231,-0.002138,-0.07904,0.04072,9.877,1
-0.0002077,0.0005987,-0.0009163,-0.06706,0.02395,9.908,1
-0.0002077,-0.0006231,0.001527,-0.05988,0.02156,9.93,1
-0.001429,-0.0006231,-0.0009163,-0.04551,-0.01677,9.786,1
-0.001429,0.00182,-0.0009163,-0.0503,0.00958,9.889,1
-0.0002077,-0.0006231,0.001527,-0.09341,0.01916,9.844,1
0.001014,0.0005987,-0.00336,-0.04551,0.04311,9.887,1
-0.0002077,-0.0006231,0.0003054,-0.04311,0.002395,9.863,1
0.001014,0.0005987,-0.0009163,-0.04551,0.01198,9.872,1
-0.0002077,0.0005987,-0.0009163,-0.08622,-0.002395,9.86,1
-0.002651,0.0005987,-0.0009163,-0.05269,0.02156,9.891,1
-0.0002077,-0.0006231,-0.0009163,-0.1078,0,9.894,1
-0.001429,-0.0006231,0.0003054,-0.05988,0.02874,9.906,1
-0.0002077,-0.0006231,-0.002138,-0.04551,0.01437,9.947,1
-0.0002077,0.0005987,-0.0009163,-0.05988,0.04551,9.86,1
-0.001429,0.0005987,0.001527,-0.06946,0.03832,9.937,1
-0.0002077,-0.0006231,0.002749,-0.02635,0.007185,9.918,1
-0.0002077,0.0005987,-0.0009163,-0.08383,0,9.817,1
-0.0002077,0.0005987,0.0003054,-0.02395,-0.01916,9.851,1
-0.0002077,-0.001845,0.002749,-1.607,7.528,6.11,1
0.002236,-0.0006231,0.0003054,-0.07664,0.01437,9.879,1
0.001014,0.0005987,-0.002138,-0.06467,0.0503,9.865,1
-0.0002077,0.0005987,-0.002138,-7.499,0.3736,6.227,1
0.001014,0.0005987,-0.0009163,-0.01916,0.05509,9.961,1
0.002236,-0.0006231,0.0003054,-0.08862,0.04072,9.882,1
-0.0002077,0.0005987,-0.002138,-0.06227,0.02395,9.86,1
-0.0002077,0.0005987,0.0003054,-0.05269,0.01198,9.884,1
0.001014,-0.0006231,-0.002138,-0.05509,0.04311,9.846,1
-0.001429,0.0005987,0.0003054,-0.0479,-0.00479,9.846,1
-0.0002077,0.0005987,0.0003054,-0.06706,0.007185,9.906,1
0.001014,0.0005987,-0.00336,-0.09101,0,9.887,1
-0.0002077,-0.001845,0.002749,-2.031,7.506,6.035,1
0.001014,-0.001845,0.001527,-0.05269,-0.01916,9.877,1
-0.0002077,0.0005987,-0.0009163,-3.595,-8.399,-5.13,1
-0.0002077,0.0005987,0.0003054,-0.0479,0.02635,9.724,1
-0.0002077,0.0005987,-0.0009163,-1.811,7.528,5.978,1
-0.001429,-0.0006231,0.0003054,-0.02874,-0.03832,9.87,1
0.001014,0.00182,-0.002138,-0.05509,0.03353,9.925,1
0.001014,-0.0006231,-0.0009163,-0.08862,0.04072,9.906,1
-0.0002077,-0.0006231,0.0003054,-1.114,8.157,2.469,1
-0.0002077,-0.0006231,-0.0009163,-0.0479,0.007185,9.956,1
-0.0002077,0.0005987,-0.002138,-0.04311,0.02395,9.956,1
0.001014,0.0005987,-0.002138,-0.06467,-0.00958,9.901,1
-0.0002077,0.00182,-0.0009163,-7.544,0.6059,6.457,1
-0.0002077,0.00182,0.001527,-0.0503,0.007185,9.903,1
-0.0002077,0.0005987,-0.002138,-0.06706,0.05509,9.887,1
0.001014,0.0005987,0.001527,-1.758,7.47,6.112,1
0.001014,0.0005987,-0.0009163,-0.07185,0.007185,9.863,1
0.001014,-0.0006231,0.0003054,-8.502,0.01437,7.039,1
-0.001429,-0.0006231,-0.0009163,-0.07185,0.01198,9.853,1
0.001014,-0.001845,0.0003054,-0.01437,0.00479,9.867,1
-0.0002077,0.0005987,-0.0009163,-0.07904,-0.04072,9.879,1
-0.001429,-0.0006231,-0.002138,-0.04072,0.04311,9.891,1
-0.0002077,-0.0006231,0.0003054,-0.06467,-0.02395,9.827,1
-0.0002077,-0.0006231,0.001527,-4.735,7.017,6.471,1
-0.001429,0.00182,0.001527,-0.07904,0.01677,9.899,1
-0.0002077,-0.0006231,0.001527,-7.343,0.7017,6.237,1
-0.001429,0.0005987,0.001527,-0.06706,0.05748,9.867,1
-0.001429,0.0005987,0.0003054,-2.096,-1.518,10.24,1
-0.001429,0.0005987,-0.0009163,1.159,-0.09101,8.476,1
-0.001429,0.00182,-0.0009163,-0.07425,0.01677,9.858,1
-0.0002077,0.0005987,0.0003054,-0.1198,0.007185,9.87,1
0.001014,0.00182,0.0003054,-4.043,6.579,4.354,1
0.001014,0.0005987,0.001527,-1.801,3.039,8.991,1
-0.0002077,0.0005987,0.0003054,-4.764,1.715,8.44,1
0.001014,0.0005987,0.002749,-0.04311,0.0503,9.846,1
-0.0002077,-0.0006231,0.001527,-0.9963,-0.2036,8.586,1
-0.0002077,0.0005987,-0.0009163,-3.272,-8.268,-5.559,1
-0.0002077,0.0005987,0.0003054,-0.0479,-0.00479,9.918,1
-0.001429,0.00182,-0.0009163,-0.07664,0.03353,9.848,1
-0.0002077,0.00182,-0.0009163,-0.05269,0,9.908,1
-0.0002077,-0.0006231,0.002749,-0.05748,0.01916,9.863,1
-0.001429,-0.0006231,-0.0009163,-0.07185,0.02395,9.858,1
-0.0002077,0.0005987,-0.00336,-0.08383,-0.002395,9.822,1
-0.001429,0.0005987,-0.0009163,-0.06706,-0.002395,9.846,1
-0.0002077,0.0005987,0.001527,-0.02635,-0.00958,9.92,1
-0.0002077,-0.0006231,0.001527,-0.08622,0.00958,9.853,1
-0.001429,0.0005987,0.0003054,-0.05509,0.03593,9.87,1
-0.001429,-0.0006231,-0.0009163,-0.06706,0.02156,9.844,1
-0.0002077,-0.0006231,0.001527,-1.835,2.977,9.125,1
-0.0002077,0.0005987,0.002749,-0.03593,0,9.827,1
-0.0002077,0.0005987,-0.0009163,-0.02156,0.00479,9.882,1
-0.0002077,-0.001845,0.001527,-0.07425,0.00958,9.901,1
-0.0002077,-0.0006231,0.0003054,-0.07904,-0.01198,9.856,1
0.001014,0.00182,0.0003054,-0.08143,-0.01916,9.923,1
0.001014,-0.0006231,0.0003054,-0.0479,0.00479,9.891,1
0.001014,0.00182,-0.0009163,-4.79,-9.254,0.03593,1
0.001014,-0.0006231,0.002749,-0.06227,0.02874,9.827,1
0.001014,-0.0006231,0.0003054,-0.06706,0.03353,9.882,1
-0.0002077,-0.0006231,0.0003054,-0.05509,-0.00958,9.884,1
-0.0002077,-0.0006231,-0.0009163,-0.1126,0.02395,9.844,1
-0.001429,-0.001845,-0.0009163,-0.03832,0.02156,9.911,1
-0.001429,-0.0006231,0.0003054,-0.03353,0.02635,9.92,1
-0.001429,-0.0006231,0.003971,-6.16,-6.766,-5.008,1
-0.0002077,0.0005987,0.001527,-0.02156,0.01677,9.86,1
-0.0002077,-0.0006231,0.001527,-0.07185,0.03353,9.86,1
-0.0002077,0.0005987,0.0003054,-0.07185,0.01198,9.889,1
-0.001429,0.0005987,0.0003054,-0.0982,0.01437,9.896,1
-0.0002077,-0.0006231,0.0003054,-0.5556,6.239,5.995,1
0.001014,-0.001845,0.0003054,-0.02395,0,9.913,1
0.001014,0.00182,-0.0009163,-0.05988,0,9.884,1
-0.0002077,0.0005987,0.0003054,-0.0958,0.02874,9.896,1
-0.001429,0.00182,-0.0009163,-0.06467,0.01437,9.884,1
-0.0002077,-0.0006231,0.0003054,-0.04311,0.01677,9.872,1
-0.0002077,0.0005987,-0.0009163,-0.03114,-0.0503,9.889,1
-0.0002077,0.0005987,-0.002138,-0.04072,0,9.846,1
0.001014,0.0005987,0.001527,-1.061,0.3425,10.51,1
0.001014,0.0005987,0.001527,-0.05988,0.03593,9.815,1
-0.0002077,0.0005987,-0.0009163,-0.06706,0.02395,9.896,1
0.001014,-0.0006231,0.0003054,-3.305,6.294,6.22,1
-0.0002077,0.0005987,0.001527,-0.08143,0.02635,9.908,1
-0.0002077,0.0005987,0.0003054,-0.1293,0.007185,9.891,1
-0.001429,0.0005987,-0.002138,-0.08143,0.01916,9.899,1
-0.0002077,-0.0006231,0.0003054,-0.0479,-0.01437,9.882,1
-0.0002077,-0.0006231,0.0003054,-0.02156,0.02635,9.853,1
0.002236,-0.001845,-0.0009163,-0.06706,0.0479,9.851,1
0.001014,-0.001845,0.001527,-0.0503,0.02156,9.899,1
-0.001429,0.00182,-0.002138,0.03114,0.2491,9.736,1
-0.001429,0.00182,0.001527,-0.0958,-0.02156,9.863,1
-0.001429,0.0005987,0.003971,-9.348,-1.882,10.94,1
0.001014,0.0005987,-0.0009163,-0.09341,-0.01198,9.918,1
-0.0002077,0.00182,-0.0009163,-0.03593,0.02395,9.856,1
-0.0002077,0.0005987,-0.0009163,-0.05509,0.01198,9.875,1
-0.0002077,0.0005987,0.001527,-1.827,7.561,6.007,1
0.001014,-0.0006231,-0.0009163,-0.04311,-0.01437,9.877,1
0.001014,0.0005987,-0.0009163,-0.03353,-0.01916,9.896,1
0.001014,-0.0006231,-0.0009163,-0.0479,0.0479,9.856,1
-0.0002077,-0.0006231,0.0003054,-0.0479,0.01916,9.899,1
-0.0002077,-0.0006231,0.001527,-0.03832,-0.01198,9.887,1
-0.0002077,-0.0006231,0.0003054,0.297,-0.02635,9.932,1
-0.0002077,0.0005987,0.0003054,-0.0503,-0.02156,9.865,1
-0.0002077,0.0005987,-0.0009163,-0.07664,0.01916,9.827,1
0.001014,-0.0006231,-0.002138,-0.09341,-0.00479,9.815,1
-0.001429,-0.0006231,-0.0009163,1.068,0.4095,9.343,1
0.001014,-0.0006231,-0.002138,-0.06467,0.02156,9.844,1
-0.0002077,-0.0006231,0.0003054,-0.08622,0.03593,9.798,1
-0.0002077,-0.0006231,0.0003054,-0.08622,0.02635,9.918,1
0.001014,-0.0006231,-0.0009163,-0.04072,0.04551,9.846,1
-0.0002077,-0.0006231,0.0003054,-0.01437,0.01677,9.879,1
-0.001429,-0.0006231,-0.0009163,-5.413,5.988,4.536,1
-0.0002077,0.0005987,-0.0009163,-0.0503,0.01437,9.824,1
0.001014,-0.0006231,-0.002138,-0.06467,0.05509,9.865,1
0.001014,0.0005987,-0.00336,-0.1198,0.00958,9.877,1
0.001014,0.0005987,0.002749,-0.06706,0.00479,9.879,1
0.001014,-0.0006231,0.0003054,-0.07425,0.07904,9.923,1
-0.0002077,0.0005987,0.0003054,-0.06227,0.007185,9.87,1
-0.0002077,0.0005987,0.001527,-0.06946,0.02874,9.894,1
0.001014,0.0005987,0.002749,-0.07664,-0.01198,9.875,1
-0.001429,0.0005987,-0.0009163,-0.06467,0.05269,9.894,1
-0.0002077,0.0005987,-0.002138,-0.05269,0.01198,9.903,1
-0.0002077,-0.0006231,0.0003054,-0.07664,0.05509,9.841,1
-0.0002077,0.0005987,-0.0009163,-3.485,-12.84,-12.32,1
-0.0002077,0.0005987,0.0003054,-0.05988,0.01677,9.913,1
-0.001429,0.0005987,0.0003054,-1.312,-8.677,-5.049,1
-0.0002077,0.0005987,-0.0009163,-0.06227,0.002395,9.894,1
-0.0002077,0.0005987,-0.002138,-0.04072,0.03353,9.894,1
-0.0002077,-0.0006231,-0.0009163,-7.506,0.4742,6.376,1
-0.0002077,0.0005987,0.001527,-0.03353,0.04551,9.908,1
-0.002651,0.00182,-0.0009163,-1.734,7.439,6.155,1
0.001014,0.0005987,0.0003054,-7.973,0,5.269,1
-0.0002077,0.0005987,-0.0009163,-0.07185,0.06946,9.865,1
-0.0002077,0.0005987,-0.0009163,-0.4311,-0.8598,10.33,1
-0.0002077,0.0005987,0.001527,-3.585,-3.451,6.948,1
-0.0002077,0.00182,-0.0009163,-3.494,-9.101,-4.752,1
-0.001429,0.0005987,0.001527,-5.767,-12.67,0.6538,1
-0.001429,-0.0006231,0.0003054,-7.475,0.3545,6.479,1
-0.0002077,-0.0006231,-0.002138,-0.05988,0.0503,9.911,1
-0.001429,-0.001845,0.0003054,-0.08383,0.0479,9.887,1
-0.0002077,0.0005987,0.001527,-0.08143,0.01198,9.901,1
0.001014,0.0005987,-0.0009163,-5.947,-7.762,-6.134,1
0.001014,-0.0006231,0.0003054,-0.05748,0.05269,9.927,1
0.001014,-0.0006231,0.001527,3.664,0.558,11.49,1
-0.0002077,-0.0006231,-0.0009163,-0.03353,0.04072,9.81,1
-0.0002077,-0.001845,-0.0009163,-0.04551,-0.002395,9.889,1
-0.0002077,0.0005987,-0.0009163,-0.06467,0,9.884,1
-0.001429,0.0005987,0.001527,-0.05509,-0.00958,9.875,1
-0.001429,0.0005987,-0.002138,-0.06467,0.03593,9.942,1
-0.001429,0.0005987,0.001527,-0.06227,0.00958,9.882,1
-0.0002077,0.0005987,-0.0009163,-0.0958,-0.01437,9.839,1
-0.001429,0.0005987,-0.0009163,-0.05269,0.01198,9.906,1
-0.0002077,-0.0006231,-0.0009163,-0.04551,0.04072,9.829,1
-0.0002077,-0.001845,-0.002138,-0.04551,0.02156,9.822,1
0.001014,0.0005987,0.0003054,-0.06467,0.02635,9.853,1
-0.001429,0.0005987,-0.0009163,-0.03593,0.06227,9.915,1
-0.001429,0.0005987,-0.002138,-0.08622,0.03832,9.891,1
-0.001429,0.00182,-0.0009163,-0.04072,-0.007185,9.875,1
-0.001429,0.0005987,-0.0009163,-0.07425,0,9.863,1
-0.001429,0.0005987,0.001527,-0.06706,0.01677,9.865,1
-0.0002077,-0.0006231,-0.0009163,-2.005,-3.533,-8.131,1
-0.0002077,-0.0006231,0.0003054,-0.03593,0.007185,9.887,1
-0.0002077,-0.0006231,0.0003054,-7.369,0.3904,6.119,1
-0.0002077,0.0005987,0.002749,-0.07664,0.01198,9.791,1
0.001014,-0.0006231,-0.0009163,-0.07425,-0.03832,9.877,1
-0.001429,-0.0006231,-0.0009163,-0.06706,0.04311,9.899,1
-0.0002077,-0.0006231,0.0003054,-0.08143,-0.01198,9.87,1
-0.001429,-0.0006231,0.0003054,-0.04311,0.002395,9.923,1
-0.0002077,-0.0006231,0.0003054,-0.0982,0.01916,9.834,1
0.001014,-0.0006231,-0.0009163,-0.05269,0.01916,9.848,1
-0.001429,0.0005987,0.0003054,-0.07425,0.00958,9.853,1
-0.001429,0.0005987,0.001527,-0.08622,-0.02874,9.863,1
0.001014,0.0005987,0.002749,-0.0479,0.03114,9.896,1
0.001014,0.0005987,0.0003054,-0.06706,0.007185,9.884,1
-0.001429,0.0005987,-0.0009163,-0.07664,0.05988,9.877,1
-0.0002077,0.00182,0.0003054,-0.06706,0.01437,9.851,1
-0.0002077,0.0005987,-0.0009163,-0.09341,0.01677,9.911,1
0.001014,-0.0006231,0.0003054,-1.267,2.333,9.808,1
-0.001429,0.0005987,-0.00336,-0.1365,0.03114,9.903,1
-0.001429,0.0005987,0.0003054,-0.08383,0.04311,9.887,1
-0.0002077,-0.0006231,0.0003054,-0.05269,0.02395,9.865,1
-0.001429,-0.001845,0.0003054,-0.07425,0.02156,9.824,1
-0.001429,0.0005987,0.0003054,-1.571,7.482,6.105,1
-0.0002077,0.00182,-0.0009163,-0.07904,-0.03114,9.841,1
-0.001429,0.0005987,-0.0009163,-0.02156,0.04551,9.827,1
-0.0002077,-0.0006231,-0.0009163,-0.07185,-0.002395,9.863,1
0.001014,-0.0006231,-0.0009163,-4.122,0.6155,6.74,1
-0.0002077,0.0005987,-0.0009163,-0.06227,0.00958,9.865,1
0.001014,0.0005987,0.0003054,-0.00479,-0.00958,9.887,1
-0.0002077,0.0005987,-0.0009163,-0.04311,-0.03832,9.858,1
-0.002651,-0.0006231,-0.0009163,-0.04311,0.0479,9.92,1
-0.0002077,-0.0006231,-0.002138,-0.0479,0.02156,9.896,1
-0.0002077,0.0005987,-0.0009163,-0.04551,0.01198,9.925,1
-0.0002077,-0.0006231,0.0003054,1.588,-0.9556,9.496,1
-0.0002077,0.0005987,0.0003054,-0.05269,0.03593,9.879,1
-0.0002077,0.0005987,0.002749,-7.939,0.5317,5.779,1
0.001014,-0.0006231,0.0003054,-1.856,7.518,6.146,1
0.001014,-0.0006231,-0.0009163,-3.114,-8.802,-3.763,1
0.001014,-0.0006231,0.001527,-0.05269,0.02395,9.894,1
0.001014,-0.001845,0.0003054,-0.09341,0.02635,9.877,1
0.002236,-0.001845,0.001527,-0.06946,0,9.872,1
-0.0002077,-0.0006231,0.001527,-3.949,-5.604,6.637,1
-0.0002077,-0.0006231,0.0003054,-0.103,0.05269,9.913,1
-0.0002077,0.0005987,0.001527,-0.05748,0.00958,9.774,1
0.001014,0.00182,0.001527,-7.449,0.5101,6.337,1
0.001014,0.0005987,0.0003054,-0.007185,0.01437,9.879,1
-0.001429,0.0005987,-0.002138,-3.365,0.7856,9.903,1
-0.0002077,0.0005987,-0.002138,-0.02156,0,9.899,1
-0.0002077,-0.0006231,-0.002138,-0.08622,0.02635,9.848,1
-0.0002077,-0.0006231,-0.002138,-0.04311,0.03832,9.877,1
0.001014,0.0005987,-0.0009163,-0.06706,0.002395,9.865,1
-0.001429,0.0005987,0.0003054,-0.05269,0.00958,9.908,1
0.001014,0.0005987,0.0003054,-2.903,-9.278,-3.593,1
0.001014,0.0005987,0.0003054,-0.02156,0.03114,9.896,1
-0.0002077,0.0005987,-0.002138,-0.08383,0.06946,9.844,1
-0.0002077,-0.0006231,0.001527,-0.06946,0.01437,9.844,1
0.001014,-0.001845,-0.0009163,-3.794,5.616,4.373,1
0.002236,-0.0006231,-0.0009163,-0.1006,0.03114,9.889,1
-0.0002077,0.0005987,-0.0009163,-0.06227,0.03832,9.884,1
-0.0002077,-0.0006231,0.001527,-0.05509,0.00958,9.903,1
-0.0002077,-0.0006231,0.0003054,-3.772,6.371,5.161,1
-0.0002077,0.0005987,-0.0009163,-0.04551,0,9.92,1
-0.0002077,0.0005987,-0.0009163,-0.06227,0.02395,9.903,1
-0.0002077,-0.0006231,0.0003054,-0.04072,0.02874,9.858,1
-0.0002077,0.00182,-0.0009163,-2.68,-0.8239,9.343,1
-0.0002077,-0.0006231,0.002749,-7.329,0.2563,6.536,1
0.001014,0.0005987,0.001527,-0.08143,0.03832,9.829,1
-0.001429,0.0005987,0.0003054,-0.08143,0.03114,9.863,1
-0.001429,0.0005987,-0.002138,-0.07904,0.02635,9.906,1
-0.0002077,0.0005987,-0.002138,-0.07664,0.02156,9.927,1
0.001014,-0.0006231,0.0003054,-0.01677,0.04072,9.832,1
0.002236,0.0005987,-0.0009163,-0.05269,-0.01916,9.867,1
-0.0002077,-0.0006231,0.001527,-0.05988,-0.03353,9.867,1
0.001014,0.0005987,-0.002138,-8.119,0.3784,5.784,1
-0.0002077,0.0005987,-0.002138,-0.01437,0.01677,9.865,1
-0.001429,0.0005987,0.001527,-0.07185,0.01437,9.906,1
-0.001429,0.0005987,0.001527,-0.0503,0.007185,9.779,1
-0.001429,0.0005987,0.001527,-0.07664,0.01198,9.889,1
-0.0002077,0.003042,0.0003054,-0.04072,-0.03114,9.856,1
0.001014,0.00182,0.001527,-0.03593,0.04072,9.918,1
0.001014,-0.001845,0.001527,-0.06227,0.01916,9.908,1
-0.0002077,-0.0006231,0.001527,-4.472,2.905,7.643,1
-0.001429,0.00182,-0.0009163,-0.08383,0.007185,9.798,1
-0.001429,-0.0006231,0.002749,-0.00479,0.05269,9.901,1
-0.001429,-0.0006231,0.0003054,-0.0503,0,9.913,1
0.002236,0.0005987,0.0003054,-0.07185,0.03593,9.882,1
0.002236,0.0005987,0.0003054,-0.06946,0.02874,9.913,1
0.001014,0.00182,-0.0009163,-0.09341,0.04072,9.935,1
-0.0002077,0.0005987,0.001527,-0.05269,0.007185,9.846,1
-0.0002077,0.0005987,0.0003054,-0.06227,-0.00479,9.911,1
-0.0002077,0.0005987,-0.0009163,-0.07425,0.01437,9.896,1
-0.001429,0.0005987,0.0003054,-0.05509,0.02635,9.863,1
-0.001429,0.0005987,-0.0009163,-2.642,0.07664,15.33,1
-0.0002077,0.0005987,-0.0009163,-0.0479,0.04311,9.889,1
0.001014,-0.0006231,0.0003054,-10.88,3.042,1.483,1
-0.0002077,-0.0006231,0.0003054,-0.1389,0.02395,9.858,1
-0.0002077,0.0005987,-0.0009163,-0.07185,0.0503,9.906,1
-0.001429,0.0005987,-0.002138,-0.04311,0.01916,9.944,1
-0.001429,0.0005987,-0.0009163,-0.0503,0.02874,9.829,1
-0.001429,-0.0006231,0.002749,-0.09101,-0.00958,9.901,1
0.001014,0.0005987,0.0003054,-0.08143,0.002395,9.856,1
-0.0002077,0.0005987,-0.0009163,-0.07425,0.01198,9.867,1
-0.001429,0.00182,0.001527,-0.07185,0.02874,9.879,1
-0.0002077,-0.0006231,0.001527,-3.37,1.478,8.375,1
0.001014,0.0005987,0.0003054,-0.08383,0.01677,9.853,1
-0.0002077,0.0005987,0.0003054,-0.06946,0.01677,9.889,1
-0.0002077,0.0005987,-0.0009163,-0.07185,0.04551,9.867,1
0.001014,-0.0006231,0.002749,-0.06946,0.01916,9.863,1
-0.001277,0.001649,-0.0008369,-9.403,-2.448,6.97,1
-5.50E-05,0.0004276,-0.0008369,-0.05509,0.04311,9.865,1
0.001167,-0.0007941,-0.002059,-0.05509,-0.03593,9.82,1
-5.50E-05,-0.0007941,-0.0008369,-2.704,-9.283,-5.458,1
0.001167,0.0004276,-0.0008369,1.803,11.22,3.13,1
-5.50E-05,0.0004276,0.0003848,-0.06467,0.04072,9.851,1
-5.50E-05,-0.0007941,0.0003848,-0.02635,0.03593,9.824,1
-5.50E-05,0.0004276,0.00405,-0.08383,0.04311,9.889,1
-0.001277,-0.0007941,0.002828,-0.07664,0.03114,9.822,1
-5.50E-05,0.001649,-0.002059,-0.09101,0.03114,9.796,1
-5.50E-05,0.0004276,-0.002059,-0.02395,0.02156,9.877,1
-0.001277,-0.0007941,-0.0008369,-0.1006,0.03593,9.879,1
0.001167,-0.0007941,0.002828,-0.08143,-0.00479,9.867,1
-0.001277,0.0004276,0.001607,-0.06467,0.02156,9.879,1
-0.001277,0.0004276,0.0003848,-7.341,0.6107,6.761,1
-0.001277,0.001649,-0.0008369,-0.05269,-0.01198,9.891,1
0.002388,-0.0007941,-0.0008369,-0.04311,-0.00958,9.877,1
-5.50E-05,-0.0007941,-0.002059,-0.08862,0.04551,9.87,1
-5.50E-05,0.0004276,-0.002059,-0.06946,0.007185,9.894,1
0.001167,-0.0007941,-0.0008369,-0.07185,0.01198,9.879,1
-5.50E-05,-0.0007941,-0.002059,-0.08143,0.03832,9.889,1
-5.50E-05,0.0004276,0.0003848,-7.317,0.5485,6.646,1
0.001167,-0.0007941,0.002828,-0.06946,0.01916,9.918,1
-5.50E-05,-0.002016,0.005272,-3.832,-8.926,-2.196,1
-0.001277,-0.0007941,0.001607,-0.04551,0.01437,9.856,1
0.001167,-0.0007941,0.0003848,-0.04551,0.04311,9.913,1
0.001167,0.001649,-0.00328,-7.324,0.3281,6.768,1
-5.50E-05,0.0004276,-0.0008369,-0.0503,-0.00958,9.863,1
-0.001277,0.0004276,-0.0008369,-0.0503,0.05509,9.877,1
-5.50E-05,0.001649,-0.0008369,-0.04072,0.0479,9.894,1
