acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,activity
-0.06227,0,9.908,-1.736,0.2874,3.137,1
-0.03593,0.007185,9.894,-0.8432,-0.4444,2.49,1
-7.372,0.3808,6.076,-1.402,-0.734,1.957,1
-0.07425,0.03114,9.911,-3.428,-0.42,0.4237,1
-0.06467,0.01198,9.889,-1.037,-0.2245,-1.657,1
-0.03114,-0.00958,9.841,0.07921,-0.2001,-3.537,1
-1.442,7.563,6.359,0.756,-0.2135,-4.799,1
-0.08143,0.03353,9.92,1.9,-0.2282,-5.194,1
-0.06706,0.007185,9.884,3.291,0.03084,-4.176,1
-7.295,1.011,6.328,5.884,0.346,-0.9972,1
-0.4407,-6.55,-6.886,1.311,0.2752,-0.05647,1
-0.05748,0.00958,9.896,-4.199,1.209,0.3797,1
-0.03114,0.00958,9.942,-2.1,1.041,2.471,1
-0.07664,0.02156,9.918,0.9625,1.199,4.006,1
-4.349,0.4551,-5.997,-0.05152,1.189,4.101,1
-0.04072,-0.01677,9.822,-2.612,0.1787,3.268,1
-0.1078,0.02874,9.863,-2.799,-0.6631,2.515,1
-0.06706,0.01916,9.911,-1.949,-0.8537,1.284,1
-0.0958,-0.01437,9.839,-1.944,-1.032,-0.4267,1
-0.08143,0.01198,9.853,-0.9739,-0.8525,-1.684,1
-4.517,3.324,7.494,-0.7161,-0.5141,-2.769,1
-0.04551,-0.01437,9.846,0.1916,-0.03269,-4.021,1
-0.04551,0.01437,9.803,1.532,0.2642,-5.446,1
-0.05509,-0.03353,9.846,3.829,0.2935,-6.483,1
-5.767,-12.67,0.6538,4.791,-0.0278,-4.96,1
-0.05509,0.01677,9.858,1.108,1.007,-0.1811,1
-0.04551,0.01677,9.891,-2.936,2.555,3.364,1
-2.505,1.32,7.369,-0.8591,3.756,5.562,1
-0.0982,-0.00958,9.882,-1.764,4.125,5.871,1
-0.08143,0.04311,9.891,-2.285,2.239,4.945,1
-0.04551,0.04551,9.908,-4.018,0.7932,3.047,1
-1.863,7.468,6.047,-5.789,-0.8293,-0.6625,1
-0.0503,-0.04551,9.918,-0.8945,-0.1866,-4.131,1
-0.03353,-0.002395,9.872,1.313,0.346,-7.271,1
-0.06946,0.02635,9.913,4.267,0.3253,-9.414,1
-0.0503,0.05509,9.863,5.373,-0.591,-7.801,1
-0.08143,0.03353,9.896,3.606,-0.2929,-0.3986,1
-0.07664,0.02156,9.901,-1.568,1.32,4.353,1
-0.06467,0.0479,9.891,-0.8127,3.519,9.015,1
-0.05509,-0.007185,9.867,-2.37,2.884,9.464,1
-1.322,-8.294,-4.615,-2.748,1.894,5.884,1
-0.05509,0.002395,9.911,-3.454,-0.2184,2.023,1
-0.02395,0.01198,9.894,-1.599,-0.6301,-2.296,1
-0.07425,0.00479,9.875,0.3126,0.2055,-6.13,1
-0.01437,0.02156,9.894,2.823,0.2569,-8.813,1
-0.03832,0.03353,9.865,3.521,-1.07,-8.964,1
-0.07425,0,9.875,1.548,-2.672,-5.105,1
-3.272,-8.268,-5.559,-0.2421,-2.06,-0.2373,1
-7.441,0.4143,6.402,1.829,1.431,4.791,1
-0.07185,0.02156,9.839,-1.187,5.158,9.54,1
-0.06706,0.03114,9.86,-2.728,2.901,9.159,1
-0.0503,0.05509,9.877,-3.331,0.7077,5.7,1
-7.554,0.3856,6.359,-3.724,-2.775,0.6839,1
-0.06467,0.00958,9.875,-2.155,-2.016,-3.861,1
-0.0479,0,9.851,0.2136,0.5,-7.683,1
-0.02874,0.01437,9.913,2.007,1.793,-10.16,1
-7.29,0.4574,6.098,4.623,1.071,-7.96,1
-0.07425,-0.00479,9.851,0.6852,-0.4151,-1.025,1
-0.1054,0.01677,9.901,-0.291,-0.1646,3.107,1
-1.748,7.492,6.165,-0.9189,2.435,7.57,1
-0.08383,-0.01677,9.87,-3.314,1.578,8.35,1
-0.0982,0.0479,9.894,-3.906,-1.815,6.877,1
-0.05509,0.02395,9.875,-2.442,-3.263,1.51,1
-2.565,1.044,10.65,-2.08,-1.469,-4.166,1
-6.17,-4.682,3.935,0.8978,1.437,-7.932,1
-0.08143,0.03832,9.829,2.827,2.802,-9.193,1
-0.05988,0.04311,9.899,4.999,2.418,-7.173,1
-0.07185,0.03593,9.906,1.505,0.3876,-1.147,1
-0.06467,-0.00958,9.887,-2.065,0.1347,4.096,1
-7.899,0.4239,6.491,-1.757,2.628,8.709,1
-0.08862,0.03593,9.891,-3.896,1.463,9.036,1
-0.03832,-0.002395,9.867,-3.884,-0.7706,6.406,1
-0.04551,0.03832,9.899,-3.259,-2.402,0.5642,1
-0.03353,0,9.923,-1.564,-0.6778,-5.09,1
-0.03832,0.00958,9.899,1.858,2.166,-8.824,1
-0.1054,0.02156,9.906,5.148,2.816,-10.21,1
-0.07425,0.01677,9.863,8.481,0.9508,-4.561,1
-0.03353,0.01677,9.877,-0.3264,-0.1866,0.3039,1
-0.03832,0.03353,9.891,-0.6233,2.754,7.19,1
-0.04311,0.04551,9.911,0.01323,4.262,11.12,1
-0.05748,0.04551,9.915,-5.879,1.978,8.851,1
-0.08383,0.01916,9.887,-2.589,-2.441,3.268,1
-1.748,7.575,6.076,-3.647,-2.548,-1.87,1
-0.07904,0.02156,9.863,-1.298,1.226,-6.903,1
-0.03593,-0.00479,9.872,3.333,3.114,-9.812,1
-0.07664,0.06946,9.887,4.648,1.804,-9.444,1
-3.449,2.33,8.668,4.062,0.8555,-0.7162,1
2.682,-0.2539,10.61,-3.871,0.8518,2.596,1
-0.07904,0.007185,9.889,0.02056,3.705,8.237,1
-1.533,7.314,5.815,-4.657,1.873,9.127,1
-4.457,3.358,7.362,-3.912,-1.776,6.349,1
-0.01916,0.06706,9.903,-0.7467,-3.84,0.01805,1
-0.06467,0.002395,9.891,-2.306,-2.549,-5.481,1
-0.07425,0.00958,9.81,0.2466,0.307,-9.018,1
-0.04551,-0.01437,9.901,1.936,1.534,-10.34,1
-0.06946,0.02874,9.86,4.044,1.391,-9.554,1
-1.518,4.864,13.15,4.811,0.9239,-3.503,1
-0.0503,0.05269,9.846,-1.813,0.263,0.6045,1
-1.83,7.504,6.038,-1.731,2.218,6.393,1
-0.06706,0.03832,9.848,-3.369,4.364,10.21,1
-0.08862,0.04311,9.899,-4.424,2.479,8.755,1
-0.0503,0.02395,9.901,-3.251,0.3412,5.201,1
-0.04072,0.03593,9.877,-1.433,-2.53,0.7315,1
-0.103,0,9.87,-0.864,-2.567,-1.786,1
-0.0479,0.05988,9.889,0.4579,-1.087,-4.687,1
-0.03353,0.00958,9.872,0.6119,-0.3589,-7.296,1
-0.04551,0.02156,9.913,1.951,-0.09988,-8.648,1
-1.526,7.326,6.785,3.114,0.1701,-8.869,1
-0.07904,0.00958,9.87,3.377,1.927,-4.654,1
-0.03832,0.02156,9.887,-0.3838,2.427,0.2795,1
0,0.02156,9.913,-4.369,3.317,6.515,1
-0.03832,0.03353,9.836,-3.283,3.097,10.59,1
-0.05509,0.02635,9.839,-6.529,1.112,8.62,1
-0.06467,-0.01437,9.891,-3.613,-1.05,5.557,1
-0.03353,0.06946,9.882,-0.561,-1.815,3.234,1
-0.02635,0.01198,9.889,-1.162,-0.5666,0.3797,1
-0.04551,0.01437,9.901,1.057,0.7969,-3.631,1
-0.04551,-0.00958,9.879,0.6424,1.1,-7.266,1
-0.03353,-0.00958,9.867,2.973,0.1298,-9.333,1
-0.05988,0.01677,9.913,4.967,-0.949,-9.73,1
-0.05748,0.02395,9.918,6.121,-0.5092,-5.056,1
-0.08143,-0.01437,9.887,-1.624,1.32,0.1818,1
-0.05988,0.01916,9.899,-2.6,4.249,8.503,1
-1.698,2.96,9.226,-3.999,3.652,11.03,1
-0.09101,0.01198,9.884,-4.407,1.446,9.169,1
-0.07185,-0.01677,9.841,-4.883,-0.8207,4.872,1
-0.07664,0.002395,9.863,-0.8566,-2.32,0.04493,1
-0.08622,0.05509,9.86,-2.444,-0.7034,-4.39,1
-0.06706,0.03114,9.918,-0.6343,1.457,-8.705,1
-0.07425,0.00958,9.867,4.776,0.7663,-12.26,1
-2.675,1.926,8.95,7.451,-1.782,-11.08,1
-1.607,2.984,9.228,2.217,-1.812,-1.939,1
-0.02635,0.05988,9.882,-0.08084,2.904,4.592,1
-0.07904,0.02156,9.824,-2.752,6.251,9.949,1
-4.182,2.757,7.803,-4.678,3.437,9.919,1
-0.03832,0.0479,9.858,-4.951,0.1139,6.707,1
-5.779,1.772,7.966,-2.049,-2.266,0.9148,1
-7.475,0.3545,6.479,-2.53,-1.603,-4.446,1
-0.05988,0.007185,9.901,0.111,0.6295,-8.056,1
-0.04551,-0.00958,9.882,2.168,1.89,-10.96,1
-0.02156,0.04311,9.877,6.091,0.7883,-10.25,1
-0.04551,-0.007185,9.863,3.565,-0.106,-1.651,1
-0.08862,-0.01437,9.829,-1.143,0.8494,3.436,1
-0.06706,0.002395,9.829,-2.406,5.262,9.588,1
-0.05509,0.01677,9.848,-4.266,3.965,11.1,1
-7.496,0.594,6.028,-3.293,1.938,7.583,1
-0.04311,0.05269,9.894,-2.566,-2.205,2.618,1
-0.0503,0.01677,9.82,-2.742,-3.485,-2.622,1
-0.02874,-0.00479,9.836,-0.03441,-0.8842,-7.05,1
-0.05988,0.02635,9.856,0.8782,0.9361,-10.58,1
-0.01916,0.04072,9.86,5.45,1.056,-10.25,1
-7.46,0.4814,6.308,4.936,1.152,-2.692,1
-7.633,1.751,7.377,-1.439,1.811,1.823,1
-0.08383,0.01916,9.858,-2.797,5.323,8.218,1
-0.2179,7.887,5.889,-3.768,4.38,10.6,1
-0.05988,0.03832,9.894,-5.232,2.221,7.99,1
-1.693,7.453,6.234,-3.296,-0.6888,3.776,1
-0.05509,0.01677,9.918,-2.304,-1.782,-0.6319,1
-4.764,1.715,8.44,-0.3398,-0.7059,-6.438,1
-0.1078,0.0479,9.879,2.185,-0.5641,-10.9,1
-0.07904,0.04072,9.901,6.022,-2.196,-12.92,1
-0.04311,0.00958,9.877,6.172,-2.435,-7.551,1
-0.04311,0.04551,9.86,-0.8249,-0.01192,-1.251,1
-0.07185,0.03593,9.824,0.1464,4.639,6.876,1
-0.0958,0.04072,9.889,-3.939,6.91,11.59,1
-0.02635,0.02635,9.884,-5.549,3.796,10.46,1
1.485,-2.237,7.013,-4.563,0.6234,3.832,1
-0.06467,0.007185,9.848,-1.458,-0.7205,-2.565,1
-0.05988,0.03353,9.894,2.691,-0.6264,-7.56,1
-0.05509,0.04311,9.865,3.444,-1.077,-10.31,1
-0.06467,0.05509,9.879,5.728,-1.473,-9.318,1
-0.08383,0,9.851,1.937,-0.2098,-2.049,1
-0.06467,0.02395,9.856,-2.082,1.785,1.614,1
-0.04311,0.02874,9.896,-2.566,4.501,6.789,1
-0.09341,-0.00479,9.882,-4.153,2.592,9.472,1
-0.08862,-0.01677,9.896,-5.488,1.281,7.385,1
-0.0479,0.01198,9.911,-1.601,-1.984,3.33,1
-0.08383,0.05988,9.865,-2.29,-2.449,-1.49,1
-0.03353,0.002395,9.944,1.147,-0.2941,-5.986,1
-0.08622,0.04311,9.882,2.051,0.0002978,-8.941,1
-0.04311,0.01437,9.939,4.089,-0.2196,-9.747,1
-3.504,8.191,2.484,6.24,0.5843,-3.277,1
-0.06706,0.02156,9.844,-2.105,0.3057,-0.03448,1
-0.9412,2.453,9.214,0.216,3.176,5.954,1
-0.1054,-0.00479,9.863,-4.276,5.146,9.593,1
-6.996,7.731,5.389,-6.83,1.615,9.199,1
-0.01437,0.01916,9.863,-3.985,-1.226,5.809,1
-0.04072,0.04551,9.939,-2.328,-0.7645,-0.0919,1
-0.03593,0.02156,9.858,0.4433,0.7846,-5.165,1
-4.797,1.839,3.796,2.584,1.179,-8.069,1
-0.06227,0.03114,9.913,3.726,0.7981,-9.441,1
-0.07904,0.07425,9.899,4.679,1.811,-5.791,1
-0.04551,0.01677,9.932,-2.506,1.848,-1.344,1
-1.674,7.422,6.275,0.5752,1.035,4.41,1
-0.03832,0.007185,9.865,-2.493,2.632,8.679,1
-0.07425,-0.02156,9.875,-4.881,0.1164,8.519,1
-0.06467,0.05269,9.903,-6.27,-1.257,5.601,1
-0.0503,-0.007185,9.856,-1.499,-1.903,-0.5366,1
-0.0982,0.03832,9.906,0.2551,-0.7425,-5.672,1
-1.77,7.492,6.177,3.656,0.6441,-8.728,1
-0.002395,0.00958,9.92,5.219,0.4963,-9.822,1
-1.748,7.559,6.055,3.054,0.6881,-3.567,1
-7.607,0.2682,6.574,-6.646,0.4658,1.394,1
-7.777,0.4958,7.197,2.253,-0.004589,6.422,1
-0.06946,0.03593,9.906,-1.428,2.247,6.91,1
-3.736,-7.29,-6.649,-4.947,-0.1597,5.614,1
-0.07185,-0.00958,9.875,-1.369,-1.246,1.135,1
-0.06706,0.04072,9.824,-0.8579,-1.041,-4.655,1
-0.0479,0.04551,9.87,3.38,-0.3784,-8.097,1
-0.06946,0.05509,9.882,5.86,-0.07911,-9.007,1
-0.0503,0.03353,9.918,4.184,-0.1585,-8.28,1
-0.01677,0.01198,9.856,3.955,1.534,-2.421,1
-0.02635,0.02635,9.87,-2.381,1.46,0.7389,1
-7.834,0.2084,6.74,-4.477,1.795,3.582,1
-0.07904,0.02395,9.899,-1.698,2.649,5.93,1
-0.05509,0.00958,9.839,-4.177,1.788,5.633,1
-0.05988,0.03114,9.915,-4.214,-0.5556,4.981,1
-3.612,7.082,4.424,-1.935,-1.138,4.408,1
-0.04311,-0.0479,9.848,-3.564,-2.02,1.645,1
-0.1054,0.007185,9.851,-0.6832,-1.417,-0.704,1
-0.103,0.02874,9.86,0.7988,-0.6594,-2.742,1
-4.189,-9.319,-3.681,1.242,0.06016,-4.578,1
-0.04072,-0.00479,9.932,2.427,0.4132,-5.909,1
-0.07185,0.03353,9.86,4.525,0.6368,-5.144,1
-4.424,-6.682,-6.311,3.22,1.778,0.6179,1
-0.1054,0.04072,9.865,-4.639,1.76,2.216,1
-0.0503,-0.01677,9.841,-1.695,2.239,5.885,1
-3.858,-6.692,-5.585,-1.452,1.769,6.481,1
-0.08143,0.00958,9.875,-3.57,-0.03513,4.677,1
-0.1102,0.02635,9.884,-2.297,-1.224,2.422,1
-5.909,-5.406,4.457,-1.402,-2.385,1.016,1
-0.0503,0.02156,9.901,-2.235,-2.179,-1.088,1
-0.06467,0.002395,9.86,-0.4865,-1.111,-3.507,1
-0.03353,0.03114,9.923,1.557,-0.288,-5.678,1
-0.02395,0.03353,9.887,2.207,-0.1109,-7.189,1
-0.05748,0.02635,9.853,2.956,-0.05224,-7.992,1
-0.05988,0.02874,9.927,3.802,0.0174,-6.215,1
-0.03353,-0.00958,9.87,3.353,1.045,-1.422,1
-7.453,0.4407,6.261,-2.271,1.95,1.436,1
-0.03353,-0.01437,9.832,-2.838,2.491,4.123,1
-2.177,2.429,7.829,-0.4669,2.854,5.837,1
-0.07185,0.01677,9.877,-1.807,2.162,5.234,1
-0.06946,0.02156,9.899,-3.173,0.4975,3.576,1
-1.787,7.53,6.033,-1.507,0.09926,1.943,1
-0.1054,0.01677,9.887,-1.206,-0.9404,1.818,1
-7.961,0.3473,6.038,-1.365,-0.9123,1.397,1
-0.07185,0.002395,9.891,-1.309,-0.5507,0.194,1
-0.103,0.01198,9.906,0.1366,-0.3332,-1.265,1
-0.02635,0.01677,9.875,0.5361,-0.5006,-2.512,1
-0.08143,0.02635,9.788,1.328,-0.591,-3.293,1
-2.397,-8.11,-4.273,2.107,-0.8598,-3.483,1
-0.05269,0.03353,9.87,2.363,-0.6533,-3.213,1
-0.04311,0.03832,9.908,2.972,-0.04613,-1.698,1
-0.06706,0.01916,9.853,3.94,0.3216,0.1683,1
-0.08622,0.03353,9.911,-2.463,-0.3308,-1.035,1
-0.02874,0.01916,9.92,-2.908,0.3314,-0.09313,1
-0.04072,0.007185,9.901,-0.3557,0.5708,1.942,1
-1.454,-0.6467,15.89,-1.001,1.163,4.066,1
-0.05269,0,9.903,-1.219,1.071,5.548,1
-0.07904,0.01437,9.865,-1.832,0.197,5.262,1
-0.05988,0.01916,9.877,-3.102,-0.2294,3.417,1
-0.08383,-0.00958,9.839,-2.215,0.01007,1.272,1
0.1605,0.1581,9.93,-0.6221,-0.01925,-0.1591,1
-0.0503,0.03593,9.93,-0.1358,-0.1243,-1.333,1
-0.09101,0.01198,9.896,0.008346,-0.4542,-2.611,1
-0.07664,0.02874,9.908,0.6559,-0.6338,-3.695,1
-0.08862,0.03353,9.844,1.147,-0.7107,-4.594,1
0.1605,3.616,17.76,1.685,-0.4847,-4.99,1
-4.024,1.439,8.936,2.124,0.2581,-4.517,1
-0.0503,0.00479,9.913,3.72,1.569,-1.138,1
-2.469,-6.435,-6.84,2.121,3.367,3.621,1
-1.926,2.69,9.403,-3.348,2.038,2.849,1
-0.00479,-0.00958,9.887,-3.922,1.455,1.884,1
-0.1054,0.03832,9.853,-1.657,0.5305,2.171,1
-0.04551,0.01437,9.856,-1.119,-0.1353,2.385,1
-0.0479,-0.00479,9.891,-0.8664,0.7236,1.639,1
-0.04551,0.02395,9.877,0.7011,0.1628,1.554,1
-4.38,-9.142,-4.136,-1.322,-0.2086,1.853,1
-0.06227,0.06227,9.903,-2.841,-0.6949,0.2147,1
-3.264,-8.232,-4.757,-0.04052,-0.5202,-2.047,1
-0.05509,0.01916,9.839,0.4469,-0.6106,-3.509,1
-0.09101,0.01916,9.903,0.4726,-0.7926,-4.364,1
-0.08143,0.02156,9.858,0.6436,-0.5739,-4.719,1
-0.04072,0.07185,9.901,0.5447,-0.1622,-4.816,1
-8.062,0.285,5.437,2.961,0.693,-3.705,1
-0.03353,-0.01677,9.87,4.021,1.16,-0.8885,1
-0.0503,0.01916,9.911,-1.834,1.255,0.6008,1
-0.08622,0.03114,9.939,-4.246,0.9239,1.32,1
-0.05509,-0.00479,9.875,1.211,0.5391,2.132,1
-0.07904,0.02156,9.877,2.168,0.4927,2.519,1
-0.08862,0.002395,9.882,-1.147,-0.1304,2.408,1
-7.449,0.5101,6.337,0.03889,-1.092,2.454,1
-0.07185,0.01677,9.896,-1.18,-1.228,2.761,1
-0.04311,-0.007185,9.882,-2.965,-1.11,2.696,1
-0.04551,0.02395,9.882,-2.723,-0.602,1.075,1
1.159,-0.09101,8.476,-0.666,0.3473,-0.6954,1
-0.9365,2.316,9.259,0.8917,0.8543,-1.946,1
-7.401,0.2563,6.33,1.514,1.206,-2.59,1
-0.03353,0.00958,9.879,2.347,1.427,-2.918,1
-3.676,2.158,7.269,2.06,1.646,-3.193,1
-0.8981,7.789,6.246,2.778,1.723,-2.417,1
-0.04072,0.03114,9.882,4.287,1.063,-0.3472,1
-1.803,7.487,6.04,-1.807,-0.1133,-0.03326,1
-0.07185,0.02395,9.887,-1.033,-0.1597,0.7755,1
-0.07425,0.03832,9.891,2.383,0.814,2.079,1
-0.04551,0.007185,9.839,-0.5549,2.154,2.956,1
-0.05509,0.03114,9.87,-2.015,2.015,3.092,1
-1.863,2.905,9.302,-1.934,1.036,2.688,1
-0.06946,0.01198,9.844,-2.186,-0.2196,2.331,1
-0.01677,0.03114,9.851,-2.556,-1.285,1.219,1
-0.07185,-0.007185,9.891,-2.365,-1.621,-0.3582,1
-0.07664,0.002395,9.875,-1.742,-1.378,-2.044,1
-4.033,5.391,6.141,0.2612,-0.9759,-3.742,1
-0.04072,0.0479,9.884,1.736,-0.9307,-4.968,1
-0.04072,0.04551,9.846,2.471,-1.179,-5.551,1
-0.05748,0.05988,9.889,2.729,-1.155,-5.365,1
-0.0479,-0.00479,9.918,2.072,-0.6057,-3.081,1
-0.05988,0.06706,9.913,0.6461,1.011,0.8329,1
-0.05269,-0.01437,9.877,-1.041,2.127,3.49,1
-1.38,7.12,6.447,-1.11,2.631,4.833,1
0.297,-0.05748,8.277,-1.188,2.08,4.407,1
-0.06946,-0.002395,9.863,-1.769,1.018,3.171,1
-0.0479,-0.00958,9.841,-2.31,-0.4701,2.226,1
-0.05509,-0.02635,9.848,-0.5439,-0.8122,1.625,1
-0.08862,-0.02395,9.901,-0.5756,-0.9417,2.051,1
-0.0503,0.03832,9.879,-2.489,-0.4579,1.825,1
-0.05748,0.02395,9.906,-2.427,-0.1915,0.1989,1
-0.07185,0.01677,9.87,-0.1285,0.2007,-1.808,1
-0.05748,0.03593,9.863,0.7805,-0.04491,-3.201,1
-0.03593,0.007185,9.887,2.429,-0.4395,-3.905,1
-0.03593,0.03353,9.834,3.648,-0.8708,-3.983,1
-1.48,7.221,6.189,3.004,-0.5275,-3.356,1
-0.07185,0.03593,9.875,2.49,0.4694,-0.8677,1
-0.04311,-0.03832,9.889,1.495,1.207,1.529,1
-0.05988,-0.007185,9.858,-2.488,2.088,2.157,1
-0.04551,-0.007185,9.896,-3.081,2.12,2.67,1
-0.07904,0.03114,9.879,-0.6294,1.709,3.204,1
-0.02635,0.04311,9.867,1.068,1.195,3.259,1
-0.07664,0.0479,9.891,-0.5329,0.8922,2.664,1
-0.06227,0.02156,9.932,-3.051,0.1652,2.138,1
-0.06706,0.007185,9.877,-1.338,-0.3552,1.135,1
-0.05509,0.02395,9.841,-1.909,-0.6778,-0.5329,1
-0.04072,0.04551,9.877,-1.675,-0.7975,-2.276,1
-0.09341,0.00479,9.86,-0.3227,-0.8378,-3.692,1
-0.05748,0.02874,9.899,0.6131,-0.8341,-4.783,1
-0.05269,0.03832,9.877,1.594,-0.7291,-5.328,1
-0.05988,0.03832,9.832,2.157,0.01252,-4.99,1
-0.05988,0.01437,9.939,3.471,0.8726,-1.965,1
-0.06706,0.00958,9.872,1.812,2.445,2.482,1
-0.08143,0.007185,9.913,-2.275,2.572,4.031,1
-0.09101,-0.01677,9.918,-0.9837,2.471,4.233,1
-0.0479,0.01437,9.86,-0.4803,1.062,3.247,1
-0.08383,-0.00479,9.858,0.9882,0.07727,2.487,1
-0.04311,0.007185,9.899,0.2881,-0.6069,2.288,1
-0.05748,0.02395,9.875,-1.213,-1.35,1.986,1
-0.07185,0.05269,9.894,-2.155,-1.16,1.466,1
-1.394,3.006,9.053,-3.111,-0.745,0.128,1
-0.06946,-0.01916,9.93,-1.149,-0.3748,-1.299,1
-0.05748,0.01916,9.911,-0.236,-0.2416,-2.981,1
-0.04551,0.0479,9.87,0.2075,-0.4603,-4.268,1
-0.06227,0.00958,9.903,1.292,-0.9172,-5.259,1
2.62,-1.897,6.855,2.721,-1.557,-5.906,1
-0.07425,0.00479,9.848,3.816,-1.798,-5.676,1
-0.04072,0.00958,9.915,2.843,-1.272,-3.431,1
-0.07425,0.02635,9.884,-0.8408,-0.6142,-0.6527,1
-0.0503,0.07425,9.903,-1.954,0.7932,1.649,1
-0.05269,0.0503,9.848,-1.636,2.477,3.276,1
-0.07185,0.04551,9.865,-3.423,3.049,4.139,1
-0.06706,0.01916,9.894,-2.892,1.96,4.277,1
-0.05509,-0.002395,9.863,-1.701,0.919,3.394,1
-0.07425,0,9.863,-1.382,0.1946,2.696,1
-0.04072,0.02156,9.913,-1.163,-0.3748,1.862,1
-1.705,7.707,6.479,-1.414,-0.795,0.5605,1
-0.07664,-0.00479,9.906,-1.229,-0.9612,-1.571,1
-0.04072,0.002395,9.824,0.2454,-1.002,-3.59,1
-0.05269,-0.002395,9.867,1.064,-1.069,-5.108,1
-4.467,1.581,5.166,1.163,-1.06,-6.148,1
-4.196,1.645,9.283,1.752,-0.9575,-6.679,1
-0.08143,-0.02635,9.894,3.237,-0.7767,-5.41,1
-0.08383,-0.01198,9.872,1.736,0.3485,-1.592,1
-0.09101,0.00479,9.875,-2.771,1.327,1.647,1
-7.417,0.3736,6.205,-1.163,2.359,5.053,1
-0.04311,0.02874,9.815,-1.026,3.426,6.857,1
-0.07664,0.03114,9.92,-3.085,1.852,6.275,1
-0.08143,0.03593,9.913,-0.9214,1.011,4.383,1
-0.1006,0.04551,9.867,-0.8041,1.308,2.282,1
-0.0503,0.01677,9.915,-1.608,0.1738,2.198,1
-0.08622,0.01677,9.915,-1.18,-0.701,1.483,1
-3.305,6.294,6.22,-1.472,-0.9087,-0.2947,1
-1.768,7.544,6.069,-0.2152,-0.7804,-2.355,1
-0.04072,0.01437,9.834,0.4017,-0.6558,-4.053,1
-0.05509,0.01677,9.894,1.471,-0.4285,-5.487,1
-0.07425,-0.007185,9.891,1.959,-0.5825,-6.742,1
-0.04072,-0.01916,9.923,2.743,-0.6643,-7.361,1
-0.1006,-0.00958,9.865,3.042,-0.4004,-5.752,1
-0.0479,0.04551,9.844,2.209,0.7639,-1.625,1
-0.05509,0.01198,9.834,-2.021,1.766,2.061,1
-0.09341,0.01677,9.884,-2.428,2.379,5.375,1
-0.07185,0,9.879,-0.4474,3.041,7.302,1
-0.0503,0.01677,9.856,-1.014,2.904,6.679,1
-2.445,-6.883,-5.156,-2.563,1.785,4.172,1
-0.03114,0.01677,9.875,-1.395,0.7309,2.435,1
-0.07904,0.05748,9.872,-1.277,0.06871,2.085,1
-0.09101,-0.002395,9.877,-1.433,-0.7352,1.341,1
-0.07425,0.06467,9.853,-1.821,-0.8842,-0.2116,1
-1.657,7.506,6.189,-0.8933,-0.8659,-2.258,1
-0.04551,0.02635,9.947,0.01812,-0.7474,-4.015,1
-0.07664,0.02635,9.86,0.7255,-0.6607,-5.446,1
-0.07425,-0.01916,9.872,2.221,-0.7694,-6.48,1
-0.08383,0.01916,9.891,2.844,-0.6264,-6.701,1
-0.03832,-0.01198,9.925,2.171,-0.3503,-4.562,1
-1.815,7.595,5.604,1.048,0.1921,-0.7492,1
-1.674,7.683,6.155,-1.68,1.505,2.818,1
-0.0958,0.02156,9.884,-0.7662,1.984,5.003,1
-0.0503,-0.00479,9.884,-0.6221,1.97,5.747,1
-0.05988,-0.00479,9.846,-1.328,0.9117,4.637,1
-0.01437,0.01198,9.856,-0.4266,0.3082,2.536,1
-0.06946,0.02395,9.834,-1.383,-0.4957,1.788,1
-0.04311,-0.02156,9.947,-1.21,-0.9221,1.455,1
-0.07185,0.01916,9.918,-1.194,-0.9966,0.6118,1
-0.04551,0.01437,9.81,-1.336,-1.099,-0.8811,1
-1.835,7.494,6.105,-0.583,-0.8989,-2.493,1
-0.05509,0.00958,9.891,1.388,-0.536,-3.729,1
-0.0479,0.02635,9.858,3.229,-0.5568,-4.407,1
-0.03593,0.0479,9.865,3.17,-0.7315,-4.67,1
-0.08622,0.04311,9.882,1.659,-0.3345,-4.347,1
-2.35,-8.201,-3.89,0.4799,1.038,-1.957,1
-0.08143,0.02635,9.844,-1.162,2.676,1.4,1
-0.03593,0.02635,9.93,-3.103,3.389,4.365,1
-0.06467,-0.002395,9.848,-0.9373,2.466,5.768,1
-0.06467,-0.04311,9.918,-1.417,2.149,4.446,1
-0.08862,0.0479,9.853,-3.764,1.06,2.295,1
-0.03353,-0.02395,9.879,-2.18,0.2642,1.022,1
-0.0479,-0.00958,9.872,0.1892,-0.2502,0.7938,1
-0.07904,0.00479,9.867,-0.3044,-0.4298,1.017,1
-0.07185,0.04551,9.906,-1.41,-0.2941,1.179,1
-0.04551,0.002395,9.906,-1.529,-0.005811,0.227,1
-0.06946,0.05509,9.887,-0.6929,0.4621,-1.516,1
-0.05269,-0.01916,9.925,1.058,0.4059,-3.474,1
-0.09341,0.03114,9.889,1.98,-0.03513,-5.033,1
-0.03353,0.03353,9.884,2.332,-0.5788,-6.152,1
0.3473,0.6778,8.612,2.282,-1.013,-6.832,1
-0.02156,0.02635,9.867,2.972,-1.278,-6.783,1
-0.04311,-0.01198,9.896,3.529,-1.485,-5.591,1
-0.07185,0.01198,9.889,3.323,-1.248,-3.204,1
-2.771,-6.421,-6.984,1.211,0.142,0.1549,1
-7.252,0.1964,6.735,-1.47,1.684,2.782,1
-0.05269,-0.01437,9.822,-3.72,2.402,4.393,1
