@relation ACCELEROMETER_MACHINE_Merge

@attribute acceleration_x numeric
@attribute acceleration_y numeric
@attribute acceleration_z numeric
@attribute activity {1,2,3,4,5,6,7}

@data
-6.713,-10.66,0.187,1
-3.246,-7.248,0.858,1
-4.683,-9.24,-0.788,1
-5.181,-9.47,0.245,1
-5.411,-8.876,-0.003,1
-3.246,-7.67,1.011,1
-5.334,-8.934,-0.808,1
-5.257,-9.853,-0.137,1
-4.357,-8.014,0.187,1
-4.261,-8.685,0.436,1
-5.047,-8.704,-0.578,1
-6.771,-10.75,-0.099,1
-3.572,-7.382,0.571,1
-4.702,-9.03,-0.635,1
-5.257,-9.355,0.111,1
-6.138,-9.47,-0.08,1
-3.323,-7.746,1.107,1
-5.315,-8.972,-0.769,1
-5.487,-9.757,0.015,1
-4.3,-8.187,0.226,1
-4.108,-8.646,0.341,1
-5.296,-8.666,-0.482,1
-6.579,-10.73,-0.061,1
-3.457,-7.574,0.647,1
-4.625,-9.01,-0.712,1
-5.43,-9.317,0.13,1
-6.119,-9.528,0.111,1
-3.208,-7.727,0.954,1
-5.181,-9.144,-0.942,1
-5.372,-9.777,-0.041,1
-4.3,-8.225,0.283,1
-3.897,-8.436,0.743,1
-5.296,-8.646,-0.559,1
-6.617,-10.66,0.168,1
-3.533,-7.631,0.456,1
-3.533,-7.631,0.456,1
-3.533,-7.631,0.456,1
-3.265,-7.861,0.896,1
-3.763,-8.321,0.762,1
-4.338,-8.761,-0.061,1
-5.104,-9.087,-0.769,1
-5.564,-8.838,-0.865,1
-5.257,-8.646,-0.214,1
-5.334,-9.355,0.207,1
-5.487,-9.796,0.13,1
-6.368,-10.66,0.092,1
-6.292,-9.7,-0.214,1
-4.836,-8.646,0.207,1
-3.399,-7.382,0.724,1
-3.208,-7.287,0.877,1
-3.572,-8.091,0.839,1
-4.223,-8.704,0.073,1
-5.219,-9.183,-0.922,1
-5.411,-9.01,-0.884,1
-5.162,-8.895,-0.003,1
-5.257,-9.317,0.207,1
-5.391,-9.719,0.015,1
-6.119,-10.52,0.053,1
-6.522,-10.18,0.015,1
-4.932,-8.876,0.015,1
-3.457,-7.516,0.551,1
-3.208,-7.344,0.8,1
-3.399,-7.842,1.069,1
-4.166,-8.532,0.417,1
-4.798,-9.049,-0.693,1
-5.449,-9.087,-1.057,1
-5.334,-8.627,-0.654,1
-5.353,-9.336,0.302,1
-5.391,-9.489,0.187,1
-5.985,-10.37,0.034,1
-6.656,-10.43,-0.214,1
-5.162,-8.915,-0.099,1
-3.744,-7.536,0.647,1
-3.457,-7.287,0.915,1
-3.476,-7.708,1.069,1
-4.185,-8.455,0.379,1
-4.702,-9.01,-0.673,1
-5.277,-9.144,-0.827,1
-5.2,-8.646,-0.482,1
-5.181,-9.087,-0.003,1
-5.449,-9.949,-0.022,1
-5.832,-10.45,0.073,1
-6.751,-10.56,0.034,1
-4.836,-8.627,0.073,1
-3.821,-7.65,0.398,1
-3.38,-7.325,0.858,1
-3.629,-8.187,0.877,1
-4.166,-8.761,0.149,1
-4.683,-9.049,-0.673,1
-5.162,-8.857,-0.788,1
-5.296,-8.666,-0.175,1
-5.43,-9.183,0.187,1
-5.621,-9.834,-0.156,1
-6.445,-10.62,-0.137,1
-6.33,-9.777,-0.156,1
-4.798,-8.742,0.13,1
-3.687,-7.88,0.341,1
-3.189,-7.536,0.762,1
-3.342,-8.244,0.858,1
-3.993,-8.781,0.187,1
-4.491,-9.068,-0.654,1
-5.066,-8.972,-0.788,1
-5.181,-8.723,-0.405,1
-5.334,-9.202,-0.061,1
-5.621,-9.796,-0.041,1
-6.502,-10.62,-0.022,1
-6.617,-9.911,-0.099,1
-4.97,-8.723,-0.003,1
-3.897,-7.65,0.226,1
-3.284,-7.306,0.743,1
-3.744,-8.129,1.088,1
-4.261,-8.723,0.264,1
-4.778,-8.953,-0.808,1
-5.334,-8.857,-0.846,1
-5.238,-8.474,-0.233,1
-5.315,-9.106,0.302,1
-5.372,-9.662,0.187,1
-6.158,-10.52,-0.022,1
-6.636,-10.33,-0.271,1
-4.989,-8.895,-0.156,1
-3.936,-8.244,0.283,1
-3.284,-7.65,0.82,1
-3.227,-7.804,1.011,1
-4.108,-8.532,0.475,1
-4.587,-8.838,-0.405,1
-5.296,-8.915,-0.578,1
-5.391,-8.608,-0.444,1
-5.277,-9.049,0.149,1
-5.238,-9.585,0.034,1
-5.909,-10.33,-0.003,1
-6.636,-10.48,0.149,1
-5.506,-9.068,0.168,1
-3.725,-7.919,0.456,1
-3.476,-7.574,0.647,1
-3.15,-7.574,0.82,1
-3.802,-8.455,0.513,1
-4.28,-8.915,-0.329,1
-5.047,-9.144,-0.712,1
-5.391,-8.761,-0.578,1
-5.353,-8.934,-0.118,1
-5.296,-9.489,0.092,1
-5.794,-10.27,0.226,1
-6.636,-10.6,0.245,1
-5.545,-9.049,-0.061,1
-4.395,-8.397,0.283,1
-3.61,-7.708,0.551,1
-3.227,-7.612,0.877,1
-3.725,-8.436,0.685,1
-4.3,-8.781,-0.233,1
-5.142,-9.068,-0.693,1
-5.506,-8.761,-0.501,1
-5.315,-8.646,-0.061,1
-5.372,-9.374,0.168,1
-5.66,-10.08,0.053,1
-6.56,-10.72,0.111,1
-6.024,-9.298,0.13,1
-4.664,-8.474,0.36,1
-3.687,-7.746,0.551,1
-3.342,-7.574,0.992,1
-3.668,-8.685,0.571,1
-3.936,-8.915,0.13,1
-4.491,-9.125,-0.75,1
-5.104,-9.01,-0.654,1
-5.162,-8.761,-0.099,1
-5.315,-9.259,0.187,1
-5.583,-9.911,-0.061,1
-6.387,-10.68,-0.022,1
-6.522,-9.834,0.092,1
-4.97,-8.742,0.36,1
-3.878,-7.785,0.532,1
-3.208,-7.344,0.781,1
-3.514,-8.455,0.8,1
-3.802,-8.781,0.513,1
-4.319,-9.24,-0.386,1
-4.97,-9.164,-0.788,1
-5.334,-8.761,-0.482,1
-5.411,-9.183,-0.003,1
-5.526,-9.796,0.13,1
-6.119,-10.58,0.149,1
-5.679,-9.279,0.111,1
-5.066,-8.857,0.207,1
-4.031,-7.938,0.532,1
-3.323,-7.382,0.915,1
-3.131,-7.842,0.992,1
-4.108,-8.972,-0.137,1
-4.434,-9.202,-0.597,1
-5.315,-8.915,-0.578,1
-5.334,-8.685,-0.424,1
-5.372,-9.087,-0.003,1
-5.277,-9.642,-0.08,1
-6.33,-10.7,0.322,1
-6.177,-9.47,0.168,1
-4.893,-8.455,0.302,1
-4.376,-7.995,0.379,1
-3.591,-7.363,0.705,1
-3.323,-7.689,0.877,1
-3.859,-8.57,0.513,1
-4.319,-9.087,-0.501,1
-4.932,-9.24,-0.827,1
-5.047,-8.819,-0.118,1
-5.181,-9.317,0.245,1
-5.162,-9.508,0.168,1
-5.889,-10.35,0.13,1
-6.445,-9.757,0.053,1
-5.545,-9.106,0.111,1
-4.357,-8.244,0.36,1
-4.031,-8.742,0.264,1
-5.353,-8.972,-0.061,1
-6.751,-10.66,0.226,1
-3.38,-7.421,0.877,1
-4.357,-9.183,-0.654,1
-5.526,-9.183,0.034,1
-5.142,-8.838,-0.195,1
-3.572,-7.842,1.26,1
-5.066,-8.781,-0.827,1
-5.794,-10.39,-0.29,1
-4.185,-8.474,0.283,1
-7.441,-8.953,-0.597,1
-3.629,-8.838,0.762,1
-5.142,-10.45,-2.321,1
-3.495,-8.551,-0.329,1
-2.346,-8.838,-2.148,1
-3.591,-9.547,-1.861,1
-3.629,-11.88,-2.78,1
-2.729,-7.938,-0.214,1
-2.269,-9.413,-1.555,1
-2.901,-10.5,-1.516,1
-3.016,-9.049,-2.225,1
-2.882,-8.455,-1.555,1
-2.461,-9.834,-0.903,1
-4.108,-11.52,-0.539,1
-2.825,-8.436,-3.432,1
-2.978,-9.393,-0.903,1
-3.821,-10.18,0.149,1
-4.395,-10.18,-1.018,1
-2.652,-8.014,-1.191,1
-3.399,-9.911,1.509,1
-4.549,-10.75,-0.788,1
-2.94,-9.451,-1.708,1
-2.729,-8.302,-0.539,1
-3.706,-9.106,-0.08,1
-5.985,-11.14,-1.861,1
-3.323,-8.206,-0.061,1
-4.07,-8.991,0.666,1
-4.644,-9.738,-0.559,1
-5.296,-9.834,-0.195,1
-3.84,-7.899,1.069,1
-4.74,-8.723,-1.076,1
-5.889,-10.26,0.092,1
-4.089,-8.168,-0.003,1
-4.242,-8.436,0.628,1
-4.855,-8.953,-0.041,1
-6.617,-10.18,-0.482,1
-3.591,-7.555,0.839,1
-4.913,-8.857,-0.827,1
-4.951,-9.413,0.111,1
-5.526,-8.895,-0.156,1
-3.495,-8.091,1.011,1
-4.951,-9.125,-0.961,1
-6.043,-10.29,0.053,1
-3.936,-7.919,0.551,1
-3.993,-8.666,0.341,1
-5.257,-8.857,0.092,1
-6.79,-10.58,-0.08,1
-3.438,-7.459,1.011,1
-4.664,-9.01,-0.884,1
-5.449,-9.374,0.226,1
-5.411,-8.895,0.398,1
-3.323,-8.168,0.992,1
-4.951,-9.087,-0.731,1
-6.043,-10.27,0.149,1
-4.472,-8.225,0.494,1
-3.936,-8.761,0.379,1
-5.372,-8.781,0.168,1
-6.541,-10.56,-0.003,1
-3.419,-7.459,0.915,1
-4.491,-9.03,-0.635,1
-5.372,-9.298,0.456,1
-5.353,-8.953,0.073,1
-3.246,-7.708,1.126,1
-5.028,-8.972,-0.712,1
-5.909,-10.24,0.13,1
-4.51,-8.302,0.494,1
-3.917,-8.742,0.513,1
-5.238,-8.666,-0.329,1
-6.713,-10.56,-0.041,1
-3.38,-7.497,0.896,1
-4.319,-8.953,-0.31,1
-5.411,-9.202,0.398,1
-5.526,-8.991,-0.118,1
-3.246,-7.536,1.145,1
-5.238,-8.953,-0.98,1
-5.602,-9.585,0.398,1
-4.51,-8.474,0.302,1
-3.993,-8.589,0.532,1
-5.277,-8.685,-0.271,1
-6.502,-10.6,-0.137,1
-3.533,-7.593,0.954,1
-4.204,-8.915,-0.271,1
-5.334,-9.144,0.226,1
-6.541,-9.93,-0.003,1
-3.17,-7.421,1.126,1
-5.181,-9.125,-0.846,1
-5.372,-9.681,0.111,1
-4.778,-8.551,0.494,1
-3.782,-8.551,0.628,1
-5.315,-8.8,-0.501,1
-6.158,-10.54,0.379,1
-4.012,-7.823,0.609,1
-4.127,-9.087,-0.099,1
-5.391,-9.03,0.264,1
-6.656,-10.27,0.073,1
-3.265,-7.421,1.126,1
-5.008,-9.164,-1.018,1
-5.315,-9.489,0.494,1
-4.874,-8.646,0.322,1
-3.38,-8.168,1.011,1
-5.296,-8.761,-0.539,1
-6.119,-10.52,0.034,1
-4.07,-7.976,0.647,1
-4.051,-8.876,0.13,1
-5.315,-8.781,-0.156,1
-6.771,-10.39,-0.118,1
-3.131,-7.382,0.934,1
-4.683,-9.106,-0.635,1
-5.468,-9.489,0.207,1
-4.913,-8.723,0.283,1
-3.399,-7.976,1.203,1
-5.277,-8.857,-0.616,1
-5.832,-10.16,-0.003,1
-3.974,-7.938,0.685,1
-4.108,-8.876,0.283,1
-5.277,-8.819,-0.271,1
-6.751,-10.29,-0.195,1
-3.189,-7.325,1.069,1
-4.798,-9.183,-0.769,1
-5.449,-9.566,0.092,1
-4.855,-8.742,0.322,1
-3.304,-7.995,1.145,1
-5.487,-8.742,-0.559,1
-5.947,-9.968,-0.061,1
-4.185,-7.785,0.551,1
-4.261,-8.895,0.168,1
-5.181,-8.761,-0.329,1
-6.713,-10.43,-0.08,1
-3.342,-7.382,0.628,1
-4.778,-9.317,-0.884,1
-5.449,-9.451,0.187,1
-4.893,-8.57,0.149,1
-3.514,-8.225,0.973,1
-5.353,-8.589,-0.635,1
-5.775,-10.18,-0.022,1
-3.897,-7.842,0.513,1
-4.395,-8.781,-0.195,1
-5.277,-8.761,-0.156,1
-6.809,-10.29,-0.156,1
-3.246,-7.421,0.628,1
-4.989,-8.991,-0.865,1
-5.411,-9.528,0.073,1
-5.353,-8.972,0.092,1
-3.725,-8.129,1.145,1
-5.353,-8.934,-1.057,1
-5.794,-10.26,-0.041,1
-3.897,-7.785,0.628,1
-4.204,-8.589,0.226,1
-5.372,-8.742,0.073,1
-6.579,-10.24,-0.195,1
-3.304,-7.401,0.858,1
-5.066,-8.991,-0.903,1
-5.487,-9.393,0.111,1
-5.142,-8.991,0.168,1
-3.572,-8.168,1.088,1
-5.372,-8.876,-0.922,1
-5.755,-10.14,0.015,1
-4.51,-8.283,0.571,1
-4.089,-8.704,0.302,1
-5.257,-8.627,0.111,1
-6.522,-10.91,-0.118,1
-3.227,-7.191,0.762,1
-5.104,-9.279,-0.903,1
-5.085,-9.279,0.341,1
-5.526,-9.106,0.034,1
-3.016,-7.497,1.03,1
-5.411,-8.991,-0.961,1
-5.506,-10.16,0.092,1
-4.51,-8.34,0.494,1
-3.859,-8.704,0.609,1
-5.411,-8.761,-0.003,1
-6.598,-10.79,-0.099,1
-3.246,-7.306,0.82,1
-4.529,-9.049,-0.271,1
-5.545,-9.393,0.149,1
-5.257,-9.03,0.36,1
-3.342,-8.187,1.164,1
-4.913,-9.202,-0.865,1
-5.832,-10.41,-0.099,1
-4.472,-7.899,0.532,1
-4.242,-8.608,0.685,1
-5.334,-8.876,0.034,1
-6.905,-10.43,-0.099,1
-3.304,-7.401,0.896,1
-4.587,-9.298,-0.769,1
-5.315,-9.413,0.322,1
-5.277,-8.627,0.245,1
-3.208,-7.899,1.145,1
-5.162,-8.972,-0.788,1
-5.717,-9.911,0.264,1
-4.415,-7.823,0.475,1
-4.3,-8.819,0.341,1
-4.721,-8.895,-0.367,1
-6.79,-10.43,-0.214,1
-3.342,-7.267,0.954,1
-4.664,-9.259,-0.712,1
-5.296,-9.489,0.513,1
-5.545,-9.068,-0.08,1
-3.419,-7.957,1.145,1
-5.583,-8.627,-0.75,1
-5.717,-10.18,0.053,1
-3.763,-7.804,0.513,1
-4.07,-9.183,0.015,1
-4.893,-8.972,-0.252,1
-6.732,-10.14,-0.137,1
-3.648,-7.152,0.915,1
-5.181,-8.915,-0.903,1
-5.315,-9.834,0.053,1
-4.893,-8.953,0.092,1
-3.591,-8.283,1.049,1
-5.372,-8.838,-0.922,1
-6.253,-10.43,0.015,1
-3.706,-7.612,0.609,1
-4.529,-8.551,0.13,1
-5.372,-9.068,0.149,1
-6.043,-9.317,-0.329,1
-3.342,-7.459,0.896,1
-4.836,-9.202,-1.095,1
-5.411,-9.547,0.436,1
-4.951,-8.263,0.053,1
-3.84,-8.666,0.475,1
-4.932,-8.723,-0.444,1
-6.962,-10.52,-0.195,1
-3.629,-7.344,0.494,1
-4.568,-8.838,-0.52,1
-5.2,-9.298,-0.061,1
-6.311,-9.547,-0.061,1
-3.399,-7.785,0.839,1
-4.97,-8.934,-0.942,1
-5.794,-9.853,0.034,1
-4.549,-8.034,0.302,1
-4.453,-8.685,0.168,1
-4.874,-9.202,-0.08,1
-6.885,-10.54,-0.367,1
-3.533,-7.689,0.398,1
-4.913,-8.704,-0.693,1
-5.372,-9.489,-0.884,1
-5.526,-9.202,-0.271,1
-3.284,-7.689,1.222,1
-5.142,-8.723,-1.516,1
-5.506,-10.06,-0.003,1
-4.127,-7.899,0.226,1
-4.127,-7.746,0.82,1
-4.568,-8.627,-0.884,1
-6.56,-9.451,0.111,1
-3.61,-8.474,0.436,1
-4.721,-8.838,-0.329,1
-5.506,-9.547,0.053,1
-5.372,-8.857,-0.367,1
-3.706,-8.014,1.126,1
-4.951,-9.47,-1.133,1
-6.177,-10.52,-0.08,1
-3.993,-7.804,0.551,1
-4.185,-8.512,-0.118,1
-5.296,-8.972,-0.041,1
-6.273,-9.106,-0.367,1
-3.668,-7.67,0.8,1
-4.932,-9.03,-0.482,1
-5.315,-9.891,-0.214,1
-4.893,-9.106,-0.271,1
-3.725,-8.302,1.03,1
-4.472,-8.8,-1.191,1
-6.464,-10.94,0.092,1
-3.208,-7.957,0.417,1
-3.457,-8.838,0.398,1
-4.51,-9.872,-0.865,1
-6.081,-10.6,0.417,1
-3.553,-7.899,0.207,1
-3.457,-9.489,-0.386,1
-3.84,-8.666,-0.712,1
-4.529,-9.949,0.111,1
-3.993,-7.823,0.073,1
-3.668,-9.01,-0.597,1
-5.411,-10.6,-0.061,1
-2.921,-8.168,0.436,1
-3.016,-8.972,-0.137,1
-4.989,-9.7,0.13,1
-5.755,-10.75,-0.156,1
-2.767,-8.321,-0.118,1
-3.553,-9.106,0.456,1
-5.296,-8.934,0.896,1
-3.304,-9.125,-0.099,1
-3.055,-9.987,-2.148,1
-4.434,-8.397,0.494,1
-4.376,-11.39,-0.022,1
-3.629,-8.895,-1.995,1
-2.882,-8.532,-1.497,1
-2.921,-9.853,-0.539,1
-4.261,-10.91,-1.306,1
-3.514,-7.593,-2.838,1
-3.227,-9.106,-1.631,1
-3.055,-11.06,-0.769,1
-4.108,-8.359,-3.106,1
-2.174,-8.244,-3.298,1
-4.817,-8.838,-1.095,1
-3.38,-10.87,-3.681,1
-5.296,-9.719,-4.983,1
-1.867,-8.436,-0.52,1
-3.917,-9.183,-2.417,1
-3.265,-9.585,-2.895,1
-2.518,-9.03,-2.378,1
-2.288,-9.566,0.264,1
-3.265,-11.52,-0.003,1
-1.561,-9.987,-2.8,1
-1.12,-9.03,-0.942,1
-4.472,-10.35,0.724,1
-2.748,-12.82,-1.076,1
-6.694,-11.27,0.379,1
-1.235,-11.16,1.95,1
-3.936,-8.397,-2.512,1
-5.889,-9.757,-0.922,1
-7.307,-5.275,-0.616,1
-4.893,-7.229,0.781,1
-6.138,-7.938,-1.172,1
-9.05,-8.014,2.371,1
-7.556,-8.934,1.758,1
-12.73,-5.792,1.835,1
-13.86,-3.59,2.199,1
-10.3,-4.72,9.382,1
-8.13,-2.709,6.164,1
-4.319,-3.283,8.788,1
-4.549,-1.598,7.619,1
-0.124,-0.123,7.773,1
0.181,2.73,5.033,1
-0.143,4.722,4.861,1
-0.201,1.409,10.15,1
5.66,4.014,4.804,1
-0.067,3.745,4.861,1
-0.584,8.86,4.995,1
-0.162,0.068,8.366,1
0.143,2.021,10.28,1
2.461,0.527,8.845,1
-2.882,3.19,12.2,1
2.212,1.179,10.45,1
-0.22,2.309,8.366,1
0.105,2.692,8.117,1
-0.143,1.581,13.17,1
0.316,2.577,8.366,1
0.66,2.424,7.102,1
1.35,3.017,5.206,2
-2.614,3.994,8.864,2
0.124,1.255,14.02,2
-0.047,4.684,5.397,2
-1.063,4.243,7.658,2
0.565,2.06,12.79,2
-0.45,4.263,8.347,2
-0.488,4.224,8.002,2
0.526,2.079,12.12,2
2.097,4.531,5.302,2
-0.89,4.224,8.845,2
-1.771,2.539,10.97,2
-3.706,4.588,3.041,2
-0.814,5.757,7.696,2
-2.518,0.01,8.998,2
-3.993,-0.314,4.65,2
-3.668,-3.781,3.252,2
-7.594,-6.022,6.164,2
-10.12,-5.869,1.413,2
-10.83,-9.03,3.08,2
-19.01,-6.482,9.286,2
-14.26,-4.873,-3.01,2
-5.717,-8.244,4.67,2
-9.012,-3.226,-0.444,2
-2.844,-3.686,-1.229,2
-4.166,-4.318,0.149,2
-7.249,-12.99,6.853,2
