acceleration_x,acceleration_y,acceleration_z,activity
-1.645,-9.091,-3.719,2.0
-1.681,-9.139,-3.767,2.0
-1.746,-9.283,-3.791,2.0
-1.911,-9.312,-3.777,2.0
-2.007,-9.297,-3.729,2.0
-2.048,-9.338,-3.681,2.0
-2.215,-9.4,-3.621,2.0
-2.29,-9.456,-3.513,2.0
-2.405,-9.458,-3.449,2.0
-2.383,-9.36,-3.365,2.0
-2.555,-9.226,-3.293,2.0
-2.546,-9.214,-3.197,2.0
-2.601,-9.139,-3.116,2.0
-2.632,-9.161,-2.989,2.0
-2.63,-9.168,-2.92,2.0
-2.623,-9.144,-2.879,2.0
-2.584,-9.218,-2.833,2.0
-2.625,-9.08,-2.833,2.0
-2.584,-9.003,-2.886,2.0
-2.563,-9.0,-2.86,2.0
-2.591,-8.974,-2.879,2.0
-2.591,-8.874,-2.92,2.0
-2.613,-8.962,-2.953,2.0
-2.618,-9.024,-3.008,2.0
-2.637,-9.07,-3.018,2.0
-2.654,-9.154,-3.085,2.0
-2.637,-9.139,-3.094,2.0
-2.591,-9.12,-3.046,2.0
-2.567,-9.08,-3.128,2.0
-2.51,-9.034,-3.176,2.0
-2.474,-9.072,-3.183,2.0
-2.448,-9.046,-3.185,2.0
-2.383,-9.01,-3.207,2.0
-2.364,-9.012,-3.231,2.0
-2.316,-9.008,-3.212,2.0
-2.302,-9.075,-3.197,2.0
-2.316,-9.101,-3.212,2.0
-2.323,-9.068,-3.169,2.0
-2.299,-9.108,-3.176,2.0
-2.285,-9.149,-3.231,2.0
-2.294,-9.197,-3.217,2.0
-2.297,-9.278,-3.195,2.0
-2.318,-9.194,-3.207,2.0
-2.34,-9.163,-3.205,2.0
-2.397,-9.039,-3.214,2.0
-2.464,-8.993,-3.255,2.0
-2.479,-8.996,-3.264,2.0
-2.455,-9.029,-3.214,2.0
-2.395,-9.077,-3.228,2.0
-2.441,-9.125,-3.236,2.0
-2.441,-9.113,-3.195,2.0
-2.414,-9.111,-3.171,2.0
-2.338,-9.003,-3.183,2.0
-2.328,-9.07,-3.205,2.0
-2.345,-8.986,-3.202,2.0
-2.429,-8.938,-3.281,2.0
-2.462,-8.886,-3.343,2.0
-2.486,-8.823,-3.339,2.0
-2.467,-8.792,-3.346,2.0
-2.467,-8.989,-3.308,2.0
-2.448,-9.065,-3.303,2.0
-2.429,-9.101,-3.372,2.0
-2.33,-9.108,-3.411,2.0
-2.326,-9.125,-3.494,2.0
-2.333,-9.168,-3.502,2.0
-2.385,-8.977,-3.564,2.0
-2.357,-8.9,-3.616,2.0
-2.294,-8.993,-3.528,2.0
-2.39,-9.111,-3.387,2.0
-2.469,-9.144,-3.334,2.0
-2.553,-9.056,-3.267,2.0
-2.68,-8.957,-3.264,2.0
-2.771,-8.907,-3.319,2.0
-2.788,-8.941,-3.317,2.0
-2.809,-8.993,-3.286,2.0
-2.884,-8.924,-3.226,2.0
-2.824,-8.936,-3.252,2.0
-2.754,-8.933,-3.343,2.0
-2.752,-8.895,-3.449,2.0
-2.661,-8.816,-3.49,2.0
-2.666,-8.72,-3.537,2.0
-2.716,-8.622,-3.542,2.0
-2.749,-8.569,-3.573,2.0
