acceleration_x,acceleration_y,acceleration_z,activity
-6.617,-13.93,-3.355,2
-4.798,-10.54,-1.976,2
-2.672,-8.723,0.111,2
-2.001,-6.961,1.164,2
-1.925,-6.099,1.567,2
-1.79,-6.961,1.739,2
-2.212,-8.455,1.528,2
-2.978,-9.604,1.011,2
-3.821,-11.16,-0.003,2
-5.296,-13.15,-1.842,2
-6.905,-14.14,-3.087,2
-5.238,-10.7,-2.053,2
-2.959,-8.742,-0.061,2
-2.097,-6.98,1.088,2
-1.925,-6.022,1.471,2
-1.79,-6.616,1.662,2
-2.269,-8.263,1.528,2
-3.016,-9.623,1.145,2
-3.878,-11.27,0.264,2
-6.177,-14.09,-2.608,2
-6.905,-14.26,-3.202,2
-5.142,-10.81,-2.244,2
-2.748,-8.761,-0.175,2
-2.001,-7.038,1.107,2
-1.886,-6.099,1.605,2
-1.676,-6.635,1.701,2
-2.135,-8.206,1.624,2
-2.882,-9.489,1.26,2
-3.763,-11.16,0.571,2
-5.353,-13.2,-1.459,2
-7.211,-14.43,-3.393,2
-5.526,-11,-2.685,2
-2.94,-8.8,-0.386,2
-1.982,-6.923,1.088,2
-1.829,-5.831,1.662,2
-1.695,-6.405,1.873,2
-2.059,-8.244,1.796,2
-2.844,-9.623,1.432,2
-3.878,-11.23,0.666,2
-5.353,-13.15,-1.516,2
-7.058,-12.99,-3.7,2
-5.717,-10.96,-2.8,2
-3.016,-8.819,-0.463,2
-2.039,-7.018,1.145,2
-1.886,-5.927,1.758,2
-1.656,-6.444,1.835,2
-1.982,-8.206,1.758,2
-3.15,-10.29,1.203,2
-3.61,-11.18,0.8,2
-5.085,-13.09,-1.306,2
-7.115,-14.32,-3.451,2
-5.66,-11.25,-3.049,2
-3.055,-8.915,-0.673,2
-1.944,-7.133,1.011,2
-1.829,-5.984,1.777,2
-1.637,-6.348,1.892,2
-1.886,-8.148,1.758,2
-2.633,-9.528,1.432,2
-3.648,-11.14,0.8,2
-5.104,-13.13,-1.286,2
-7.077,-14.49,-3.393,2
-5.775,-11.31,-3.01,2
-3.093,-8.972,-0.712,2
-2.001,-7.076,0.915,2
-1.829,-5.85,1.643,2
-1.79,-6.252,1.854,2
-2.02,-8.129,1.739,2
-2.844,-9.566,1.432,2
-3.955,-11.12,0.647,2
-5.411,-12.96,-1.631,2
-7.154,-14.16,-3.47,2
-5.832,-11.12,-2.666,2
-3.112,-8.972,-0.367,2
-2.097,-7.152,1.03,2
-1.905,-5.984,1.681,2
-1.714,-6.271,1.758,2
-1.963,-8.11,1.605,2
-2.71,-9.604,1.318,2
-3.648,-11.19,0.609,2
-5.047,-12.94,-1.382,2
-6.828,-13.3,-3.432,2
-5.679,-11.31,-2.646,2
-3.17,-9.125,-0.463,2
-2.078,-7.287,0.973,2
-1.848,-5.984,1.586,2
-1.714,-7.018,1.681,2
-1.886,-7.957,1.586,2
-2.614,-9.566,1.279,2
-3.648,-11.21,0.647,2
-5.104,-13.11,-1.286,2
-6.885,-14.3,-3.374,2
-5.755,-11.27,-2.857,2
-3.15,-9.049,-0.463,2
-2.212,-7.114,1.049,2
-1.982,-5.754,1.567,2
-1.829,-6.061,1.777,2
-2.097,-8.034,1.662,2
-2.921,-9.681,1.337,2
-3.802,-11.33,0.475,2
-5.104,-13.03,-1.708,2
-6.387,-13.01,-3.489,2
-4.146,-9.872,-1.248,2
-3.074,-9.144,-0.137,2
-2.154,-7.267,1.183,2
-2.059,-5.946,1.567,2
-1.982,-6.195,1.701,2
-2.231,-8.11,1.509,2
-3.074,-9.7,1.049,2
-3.974,-11.23,-0.175,2
-5.257,-12.88,-2.187,2
-6.464,-13.99,-3.202,2
-5.353,-11,-1.899,2
-2.94,-9.03,0.034,2
-2.154,-7.229,1.03,2
-1.982,-6.099,1.375,2
-1.848,-6.52,1.49,2
-2.135,-8.244,1.318,2
-3.323,-10.35,0.475,2
-3.802,-11.12,-0.08,2
-5.085,-12.88,-1.67,2
-6.617,-14.01,-2.666,2
-5.449,-10.93,-1.727,2
-3.074,-8.915,-0.041,2
-2.135,-7.248,0.839,2
-1.905,-6.176,1.241,2
-1.733,-6.52,1.452,2
-2.039,-8.263,1.356,2
-2.786,-9.623,0.896,2
-3.725,-11,-0.099,2
-5.162,-12.73,-1.67,2
-6.79,-14.09,-2.608,2
-5.736,-11.16,-1.784,2
-3.265,-8.953,-0.156,2
-2.231,-7.191,0.82,2
-1.982,-6.176,1.318,2
-1.829,-6.405,1.471,2
-1.982,-8.091,1.471,2
-2.71,-9.451,1.03,2
-4.223,-11.98,-0.635,2
-4.97,-12.99,-1.478,2
-6.809,-13.4,-2.8,2
-5.621,-11.25,-2.072,2
-3.055,-9.068,-0.29,2
-1.925,-6.539,1.164,2
-1.81,-5.927,1.49,2
-1.79,-6.271,1.567,2
-2.078,-8.053,1.547,2
-3.304,-10.22,0.858,2
-4.376,-11.96,-0.539,2
-6.062,-13.84,-2.531,2
-6.866,-13.49,-3.087,2
-4.223,-10.05,-1.133,2
-1.695,-5.812,1.624,2
-3.457,-10.98,0.475,2
-6.004,-11.61,-2.8,2
-1.944,-5.831,1.624,2
-3.706,-10.83,0.571,2
-5.64,-11.71,-2.857,2
-1.848,-5.697,1.605,2
-3.878,-10.87,0.456,2
-5.794,-11.56,-2.666,2
-1.79,-5.697,1.547,2
-3.074,-10.14,0.877,2
-5.966,-11.79,-2.666,2
-1.771,-5.678,1.471,2
-3.15,-10.1,1.126,2
-5.966,-11.61,-3.144,2
-1.905,-6.022,1.586,2
-3.227,-10.06,1.164,2
-5.794,-11.6,-3.259,2
-1.925,-5.984,1.605,2
-3.265,-10.14,1.279,2
-5.851,-11.56,-3.566,2
-1.982,-5.927,1.662,2
-3.265,-10.2,1.183,2
-6.732,-13.53,-3.853,2
-1.925,-5.888,1.643,2
-3.399,-10.24,1.241,2
-6.751,-13.59,-3.853,2
-1.905,-5.927,1.605,2
-3.323,-10.1,1.318,2
-6.885,-13.76,-3.93,2
-1.905,-6.022,1.605,2
-2.882,-9.183,1.528,2
-6.962,-13.8,-3.776,2
-1.867,-6.118,1.586,2
-2.748,-9.164,1.49,2
-6.981,-14.01,-3.662,2
-1.867,-6.118,1.528,2
-2.71,-9.068,1.547,2
-7.154,-14.14,-3.796,2
-2.059,-6.635,1.241,2
-2.595,-9.03,1.624,2
-6.981,-14.3,-3.7,2
-1.829,-6.769,1.241,2
-2.71,-9.01,1.509,2
-6.943,-14.2,-3.642,2
-1.886,-7.018,1.26,2
-2.595,-8.857,1.643,2
-6.541,-14.37,-2.436,2
-1.886,-7.018,1.088,2
-2.537,-8.761,1.777,2
-6.311,-14.41,-2.11,2
-1.886,-7.133,1.011,2
