acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,activity
-8.579,-3.19,2.611,1.068,1.904,1.551,0
-10.5,-2.057,0.9005,1.179,1.995,1.55,0
-11.31,-1.966,1.952,0.9417,1.742,1.424,0
-11.36,-3.054,3.305,0.4897,1.312,1.147,0
-6.924,-1.66,4.522,-0.04908,0.8421,0.8219,0
-1.432,1.049,9.803,-0.4913,0.3302,0.4628,0
-10.72,-2.457,4.028,-0.7784,-0.1744,0.01683,0
-14.72,-1.835,5.013,-0.7919,-0.5947,-0.5623,0
-10.08,-3.145,2.84,-0.7552,-0.9331,-1.216,0
-7.499,-1.593,0.6347,-0.8053,-1.162,-1.673,0
-10.1,-3.161,2.151,-0.4205,-1.334,-1.719,0
-8.031,-4.759,3.461,-0.005093,-1.487,-1.51,0
-12.72,-3.267,1.533,0.045,-1.665,-1.14,0
-8.95,1.411,-1.169,-0.4449,-1.713,-0.9129,0
-9.714,0.1557,0.00479,-0.7699,-1.474,-0.8359,0
-13.59,-1.768,-0.6227,-0.9226,-0.9661,-0.6563,0
-7.252,-2.706,3.602,-0.754,-0.2453,-0.2239,0
-12.11,-2.544,0.4958,-0.5427,0.5525,0.354,0
-10.7,-1.976,2.127,-0.3215,1.354,1.147,0
-13.2,-2,1.562,0.07554,1.844,1.809,0
-8.502,-4.958,3.861,0.4054,2.195,2.152,0
-15.52,-2.292,0.8646,0.5642,2.152,2.206,0
-10.63,-0.5173,0.115,0.8697,1.821,1.941,0
-13.49,-3.109,3.176,0.5349,1.387,1.485,0
-14.96,-2.108,1.77,-0.1651,0.8934,1.024,0
-10.03,-1.76,-0.5844,-0.3093,0.3265,0.5984,0
-10.97,-2.306,1.578,-0.6599,-0.2489,0.07303,0
-7.41,-0.6682,4.488,-0.6294,-0.7156,-0.4499,0
-1.483,0.9436,9.748,-0.3056,-1.063,-0.8567,0
-12.16,-2.793,3.933,-0.1077,-1.38,-1.143,0
-9.008,-0.3449,-0.2156,-0.1089,-1.578,-1.367,0
-9.98,-0.9245,4.828,-0.08939,-1.708,-1.549,0
-1.971,1.126,8.785,-0.2946,-1.694,-1.745,0
-12.59,-2.821,3.286,-0.1517,-1.632,-1.87,0
-10.68,-1.128,-0.9484,0.1611,-1.465,-1.801,0
-8.383,-3.549,2.359,0.7915,-1.281,-1.37,0
-9.659,-1.942,2.843,0.3834,-0.9563,-0.853,0
-10.38,-3.281,2.031,-0.5158,-0.3308,-0.4096,0
-9.137,-0.697,4.371,-0.7149,0.3888,0.007055,0
-10.86,-0.764,-1.02,-0.1786,1.096,0.5581,0
-2.218,1.202,5.659,0.3883,1.486,1.065,0
-16.09,-1.978,0.9724,0.5312,1.76,1.465,0
-9.966,-1.384,0.1102,0.3639,1.862,1.669,0
-15.07,-1.837,1.229,-0.1199,1.738,1.65,0
-5.219,-5.413,2.232,-0.7687,1.591,1.517,0
-0.7928,2.493,10.05,-0.7931,1.42,1.368,0
-9.111,-0.03832,-0.1988,-0.6514,1.149,1.218,0
-10.57,-2.8,3.595,-0.346,0.7052,0.9637,0
-1.866,1.312,9.647,-0.8078,0.2556,0.5055,0
-12.46,-1.971,3.437,-0.5879,-0.2037,-0.09924,0
-8.483,-0.05988,-0.2036,-0.1199,-0.6826,-0.6075,0
-15.78,-2.191,-0.2443,-0.203,-1.149,-0.9044,0
-11.28,6.562,-1.327,-0.247,-1.444,-1.093,0
-11.88,-2.017,1.703,0.1794,-1.628,-1.206,0
-12.62,-1.461,0.673,0.4934,-1.716,-1.35,0
-10.75,-0.4551,-0.4119,0.4091,-1.777,-1.474,0
-8.749,-2.948,-0.2227,0.1696,-1.714,-1.586,0
-11.02,-2.587,0.1892,0.07432,-1.556,-1.571,0
-9.748,1.152,-1.691,0.0621,-1.369,-1.389,0
-9.726,-2.896,4.182,0.3932,-0.8842,-0.9984,0
-13.11,-1.382,0.788,1.118,-0.3332,-0.3729,0
-11.38,-0.6011,0.2179,1.325,0.5256,0.4066,0
-9.503,-3.375,1.957,0.3541,1.427,0.9563,0
-11.17,-2.076,4.127,-0.1322,2.159,1.388,0
-9.357,-2.34,3.667,-0.3887,2.662,1.758,0
-9.336,2.175,-0.6538,0.1831,2.754,2.014,0
-0.3425,1.861,7.413,0.8171,2.462,1.857,0
-9.889,-3.787,3.145,0.5569,2.026,1.388,0
-1.729,0.946,9.171,-0.08817,1.47,0.8537,0
-12.15,-1.629,3.964,0.3455,0.8372,0.5129,0
-8.059,-1.806,4.158,0.3309,0.1713,0.216,0
-13.2,-2.196,2.754,-0.6123,-0.5189,-0.1249,0
-6.696,-3.928,4.007,-1.107,-1.125,-0.4523,0
-10.01,-2.187,2.704,-1.2,-1.599,-0.8188,0
-10.69,-0.6467,-1.001,-1.226,-1.912,-1.222,0
-11.39,-2.055,-0.7257,-1.244,-2.068,-1.633,0
-12.39,-2.443,2.203,-1.145,-2.082,-1.986,0
-12.98,-0.6874,5.077,-0.8933,-1.941,-2.173,0
-10.15,-3.37,3.118,-0.09306,-1.616,-1.939,0
-8.644,-2.781,2.888,0.7279,-1.077,-1.358,0
-13.15,-2.915,5.027,0.4286,-0.2905,-0.4706,0
-14.8,-0.7544,0.4934,-0.2421,0.5647,0.5226,0
-11.63,3.298,-1.305,0.5984,1.306,1.375,0
-13.02,-2.292,0.7353,1.29,1.99,1.891,0
-10.64,-3.803,1.202,1.129,2.482,2.051,0
-10.67,-1.449,2.611,1.068,2.585,2.023,0
-1.554,1.109,9.669,1.14,2.309,1.791,0
-11.52,-2.797,1.516,0.6974,1.811,1.369,0
-10.32,-1.863,3.748,-0.4645,1.215,0.8635,0
-11.99,-1.729,1.049,-1.224,0.4927,0.3479,0
-10.37,-2.105,2.352,-1.244,-0.1903,-0.1994,0
-11.35,-1.118,1.811,-1.282,-0.795,-0.7981,0
-10.03,-0.2251,-0.2994,-1.392,-1.234,-1.326,0
-14.12,-1.748,-0.6586,-1.259,-1.523,-1.698,0
-7.954,-2.294,4.194,-1.055,-1.675,-1.968,0
-11.85,-3.245,1.296,-0.5561,-1.697,-2.121,0
-9.446,-1.882,2.702,-0.7259,-1.62,-2.141,0
-12.25,-1.916,1.195,-1.648,-1.411,-2.163,0
-11.98,-2.268,2.33,-1.182,-0.9062,-1.903,0
-8.213,1.188,-1.796,0.2869,-0.2453,-1.042,0
-11.3,-1.892,4.004,1.145,0.5281,0.3284,0
-9.53,-1.77,-0.3377,0.9295,1.112,1.532,0
-8.85,-2.223,3.411,1.01,1.618,2.315,0
-8.895,1.406,-1.255,1.335,1.986,2.624,0
-10.38,-1.976,2.445,1.638,2.118,2.582,0
-9.848,-1.566,2.912,1.653,1.915,2.26,0
-10.72,-3.078,0.4239,1.014,1.512,1.772,0
-10.67,-2.151,0.4072,0.02178,1.017,1.207,0
-8.653,-0.8694,-2.697,-0.6819,0.445,0.5898,0
-10.18,-2.994,1.978,-0.9519,-0.1121,-0.0748,0
-9.647,2.215,-0.3545,-0.8493,-0.6216,-0.6954,0
-4.675,-7.87,1.068,-0.958,-1.058,-1.222,0
-9.844,-2.611,2.189,-1.086,-1.372,-1.623,0
-10.77,-2.041,3.648,-1.099,-1.553,-1.877,0
-12.55,-2.56,2.323,-1.156,-1.588,-2.111,0
-8.792,-1.049,-1.001,-1.198,-1.478,-2.421,0
-10.09,-1.971,2.761,-0.8334,-1.186,-2.632,0
-12.77,-1.681,0.8502,-0.1199,-0.7926,-2.66,0
-9.786,-1.665,4.124,0.8306,-0.2746,-2.133,0
-8.83,-0.8023,0.1964,0.4995,0.4316,-0.6197,0
-11.56,-2.323,1.863,0.8489,1.129,1.324,0
-14.94,-1.969,1.82,1.483,1.567,2.606,0
-11.12,-2.326,2.395,1.702,1.821,3.072,0
-1.559,1.198,9.494,1.477,1.879,2.917,0
-8.548,-3.461,4.392,1.203,1.749,2.475,0
-11.25,-3.034,2.517,0.833,1.457,1.802,0
-9.125,-2.615,3.925,-0.1969,1.086,1.077,0
-9.822,-2.371,-0.4072,-0.6905,0.616,0.5177,0
-6.203,0.8478,-2.474,-0.8029,0.06749,0.06203,0
-12.67,-2.453,0.6227,-1.046,-0.4078,-0.3986,0
-9.911,-2.544,3.274,-1.03,-0.8097,-0.9288,0
-0.6107,2.512,9.908,-1.006,-1.124,-1.486,0
-10.93,-2.167,1.53,-0.9544,-1.342,-2.004,0
-10.36,-3.858,1.226,-0.6587,-1.433,-2.319,0
-10.1,0.7281,-0.4,-0.495,-1.44,-2.5,0
-1.717,1.427,9.525,-0.357,-1.344,-2.478,0
-10.31,-2.179,-0.4311,-0.137,-1.12,-2.1,0
-9.769,-3.324,4.819,-0.2629,-0.657,-1.209,0
-11.01,-2.314,3.226,0.7585,0.0455,0.1317,0
-9.489,-1.741,3.719,0.9198,0.7077,1.203,0
-1.641,1.236,9.468,0.7622,1.319,1.958,0
-1.538,1.123,9.791,0.9723,1.795,2.396,0
-11.33,-2.002,1.13,1.229,2.078,2.51,0
-4.493,-4.546,3.161,1.296,2.052,2.371,0
-8.878,-2.726,2.896,1.256,1.766,2.04,0
-8.955,-1.123,-1.665,0.7145,1.369,1.543,0
-9.448,-2.611,3.284,-0.2898,0.8506,0.9282,0
-6.474,-0.4503,-1.444,-0.7833,0.263,0.321,0
-12.28,-2.024,1.166,-0.7956,-0.2941,-0.2153,0
-9.441,-3.243,5.056,-0.7589,-0.795,-0.7358,0
-9.206,-1.14,0.1461,-0.991,-1.217,-1.229,0
-8.035,-1.667,4.359,-1.223,-1.517,-1.664,0
-6.627,1.542,-1.89,-1.361,-1.692,-2.06,0
-12.43,2.103,4.996,-1.435,-1.7,-2.375,0
-9.503,-2.896,3.142,-1.216,-1.584,-2.568,0
-10.88,-2.165,2.896,-0.6868,-1.347,-2.486,0
-11.22,0.6993,-2.441,0.05477,-0.96,-1.917,0
-10.11,-1.083,0.103,0.5154,-0.2624,-0.748,0
-6.579,-0.4551,-1.516,0.6046,0.4511,0.5324,0
-12.4,-3.856,0.9173,0.5117,1.022,1.38,0
-8.119,-0.7784,3.506,0.3578,1.466,1.912,0
-14.61,-2.369,2.817,0.4372,1.771,2.234,0
-7.932,-0.3808,-0.2156,0.7377,1.95,2.347,0
-11.8,-2.781,2.405,0.987,1.883,2.231,0
-12.63,-2.97,1.756,1.226,1.579,1.892,0
-13.49,-1.037,2.014,0.7047,1.169,1.305,0
-10.11,-2.697,2.211,-0.3533,0.704,0.6228,0
-8.953,-3.116,2.314,-0.7491,0.175,0.007055,0
-10.4,-0.5365,-1.217,-0.5585,-0.343,-0.5281,0
-12.5,-2.002,4.256,-0.5023,-0.8537,-0.974,0
-14.79,-1.808,1.147,-0.7064,-1.359,-1.337,0
-10.33,-0.6898,0.06946,-1.18,-1.747,-1.694,0
-10.43,-2.048,3.564,-1.547,-1.931,-2.016,0
-9.518,-2.227,3.894,-1.624,-1.941,-2.242,0
-9.824,-2.096,3.142,-1.489,-1.71,-2.281,0
-11.58,-2.005,1.506,-0.7662,-1.345,-1.924,0
-10.79,-2.512,1.557,-0.2898,-0.7902,-1.102,0
-6.931,1.238,-0.8263,-0.9458,-0.03635,0.1952,0
-0.685,2.218,9.381,-0.5072,0.726,1.401,0
-9.242,-2.438,5.075,0.9857,1.321,2.149,0
-10.79,-0.8383,-1.061,1.501,1.867,2.534,0
-1.502,0.9341,9.53,1.511,2.132,2.732,0
-8.847,-2.948,3.681,1.703,2.016,2.674,0
-9.36,2.33,-0.4095,1.715,1.692,2.237,0
-11.25,-2.081,1.684,0.9662,1.246,1.478,0
-10.06,4.282,-0.8718,0.1818,0.6955,0.69,0
-12.03,-0.2227,1.988,-0.2336,0.1066,0.009499,0
-11.2,-2.4,1.262,-0.2946,-0.453,-0.5378,0
-11.36,0.467,0.4646,-0.4144,-0.9649,-0.9789,0
-10.75,-1.985,2.541,-0.721,-1.383,-1.339,0
-10.97,-2.572,2.287,-1.215,-1.677,-1.685,0
-8.313,-0.4287,0.3449,-1.642,-1.798,-2.075,0
-10.01,-0.5149,0.2922,-1.554,-1.742,-2.549,0
-1.509,2.333,10.06,-0.9629,-1.484,-2.871,0
-0.2994,2.445,9.324,0.3871,-1.14,-2.655,0
-10.65,-1.245,-0.08622,1.063,-0.646,-1.762,0
-12.94,-2.242,0.7544,0.2881,0.01129,-0.3399,0
-10.96,-0.5269,0.297,0.1403,0.6991,0.9905,0
-10.16,-1.779,-0.5628,1.248,1.267,1.931,0
-13.05,-1.942,4.989,1.775,1.857,2.421,0
-10.85,-2.227,2.23,1.66,2.341,2.481,0
-10.09,-0.9484,1.25,1.775,2.379,2.342,0
-9.935,-2.373,4.553,1.715,1.97,1.959,0
-9.93,-0.6227,5.602,0.6204,1.476,1.401,0
-9.841,-0.5988,0.8407,-0.4669,0.9044,0.7865,0
-17.37,-3.722,2.79,-0.7784,0.3375,0.2111,0
-13.92,-1.631,-0.4024,-0.5219,-0.2184,-0.2226,0
-14.12,-2.596,1.83,-0.4229,-0.7682,-0.5733,0
-11.21,-2.599,3.379,-0.7565,-1.253,-0.9251,0
-11.13,-1.775,2.682,-1.174,-1.611,-1.295,0
-10.3,-2.33,3.729,-1.354,-1.793,-1.661,0
-11.53,-1.667,2.464,-1.41,-1.849,-2.099,0
-6.807,1.655,-2.776,-1.375,-1.754,-2.633,0
-9.206,1.926,-0.06706,-0.6954,-1.587,-3.036,0
-12.79,-0.7137,-0.5006,-0.00265,-1.259,-2.831,0
-8.692,1.253,-1.408,0.1378,-0.6655,-1.749,0
-8.727,-0.6514,-0.03832,0.4103,0.2263,-0.03204,0
-9.87,-2.819,3.772,0.519,0.963,1.283,0
-9.396,-2.773,3.451,0.4457,1.618,2.287,0
-12.5,-1.832,3.09,0.9894,2.133,2.923,0
-1.784,1.758,9.197,1.439,2.523,3.039,0
-5.851,-0.273,-0.843,1.374,2.458,2.751,0
-10.06,-0.6203,1.686,1.109,2.027,2.188,0
-11.01,-1.722,0.5772,0.6522,1.504,1.467,0
-9.937,0.07185,0.4048,0.05722,0.9251,0.7572,0
-11.04,-0.8957,2.309,-0.3679,0.3155,0.194,0
-16.67,0.4383,-0.4814,-0.429,-0.2636,-0.2165,0
-10.34,-2.613,1.751,-0.5622,-0.7938,-0.5733,0
-10.81,-2.045,2.932,-0.6832,-1.252,-0.9202,0
-11.18,-2.704,2.69,-0.8615,-1.59,-1.292,0
-11.74,-2.072,1.356,-1.111,-1.805,-1.712,0
-3.149,-1.344,6.17,-1.399,-1.859,-2.187,0
-8.474,-1.384,4.304,-1.279,-1.766,-2.592,0
-12.37,-0.7353,0.8215,-0.7797,-1.544,-2.681,0
-1.509,1.023,9.444,-0.0674,-1.247,-2.28,0
-7.072,-0.8598,3.6,0.2112,-0.7828,-1.551,0
-9.733,-3.185,3.882,-0.2617,-0.08767,-0.3912,0
-9.573,-2.608,3.696,-0.3508,0.6197,0.8391,0
-9.741,-2.529,3.248,0.5655,1.174,1.72,0
-8.404,-0.7017,0.07664,1.163,1.703,2.234,0
-9.707,-2.896,2.752,1.264,2.089,2.437,0
-8.991,0.5365,-0.2706,1.488,2.173,2.427,0
-3.308,-2.496,7.278,1.604,1.896,2.157,0
-1.665,1.277,9.448,1.021,1.443,1.677,0
-1.66,1.248,9.561,-0.1835,0.9019,1.071,0
-8.208,-0.17,-0.9484,-0.798,0.3632,0.3809,0
-8.045,0.06467,-0.1509,-0.7662,-0.1707,-0.2666,0
-11.28,-1.071,1.461,-0.6587,-0.701,-0.8042,0
-11.72,-2.706,2.831,-0.9971,-1.164,-1.272,0
-11.24,-1.655,2.273,-1.354,-1.477,-1.676,0
-11.74,-1.011,0.6251,-1.508,-1.631,-1.993,0
-8.629,0.4167,-0.2922,-1.57,-1.647,-2.263,0
-8.72,1.358,-0.9963,-1.208,-1.488,-2.317,0
-15.83,-2.639,2.69,-0.6282,-1.236,-2.133,0
-12.74,-2.738,3.94,-0.07229,-0.8855,-1.664,0
-11.02,-1.353,0.3808,0.1537,-0.4346,-0.7993,0
-6.68,0.103,-1.48,-0.1444,0.2495,0.4493,0
-8.986,-1.399,4.134,0.09631,0.8018,1.511,0
-10.96,-3.252,2.661,0.7683,1.345,2.205,0
-5.882,0.03353,-1.418,1.063,1.775,2.513,0
-11.45,-1.621,2.474,1.459,1.943,2.53,0
-10.93,-3.176,2.029,1.826,1.834,2.251,0
-8.773,-0.3593,-0.4263,1.619,1.576,1.726,0
-13.31,-2.467,2.328,0.01323,1.195,1.186,0
-5.93,-0.7065,4.917,-0.6807,0.7236,0.7499,0
-11.16,-1.152,1.066,-0.418,0.263,0.3137,0
-1.418,0.9867,9.733,-0.2042,-0.1927,-0.153,0
-1.518,1.006,9.341,-0.2592,-0.6643,-0.6172,0
-12.42,-1.277,0.06706,-0.3985,-1.092,-1.067,0
-10.1,-2.599,2.848,-0.6355,-1.406,-1.497,0
-9.93,-3.363,3.657,-0.7589,-1.599,-1.896,0
-10.78,-0.1605,0.8335,-0.9067,-1.67,-2.264,0
-10.16,-4.182,1.375,-0.7442,-1.604,-2.527,0
-7.422,-0.0982,-1.612,-0.3093,-1.446,-2.607,0
-7.654,-0.002395,-1.655,0.1977,-1.252,-2.363,0
-10.73,-1.075,1.099,0.2551,-0.9136,-1.735,0
-10.14,-2.474,3.573,-0.2898,-0.2868,-0.6563,0
-9.123,-4.182,3.26,-0.765,0.4157,0.7987,0
-9.441,-2.484,4.028,0.2075,1.073,2.242,0
-9.238,0.2994,1.344,1.5,1.735,3.002,0
-1.538,1.315,9.494,1.961,2.218,3.039,0
-10.22,0.01437,1.353,1.853,2.335,2.619,0
-7.554,-3.37,5.705,1.676,2.1,2.041,0
-8.809,-1.569,-0.08862,1.05,1.725,1.38,0
-7.7,0.3137,-0.503,-0.04541,1.25,0.7596,0
-9.719,-3.339,2.292,-0.7027,0.7003,0.2868,0
-11.3,1.219,-1.691,-0.5842,0.1994,-0.05525,0
-11.64,-1.868,2.953,-0.3545,-0.2453,-0.3277,0
-8.874,0.5748,-2.33,-0.2824,-0.6717,-0.6063,0
-10.04,-1.964,3.521,-0.2898,-1.059,-0.9215,0
-9.123,0.2491,-0.297,-0.1957,-1.375,-1.238,0
-14.15,-2.141,0.673,-0.4657,-1.605,-1.573,0
-10.45,0.4958,0.1317,-0.6416,-1.688,-1.953,0
-13.48,-2.27,0.5988,-1.145,-1.666,-2.394,0
-11.18,-1.042,2.122,-0.6599,-1.526,-2.461,0
-8.409,-3.729,2.989,-0.1712,-1.495,-1.99,0
-12.59,-7.784,1.684,-0.7088,-1.188,-1.077,0
-9.463,-0.7089,-0.9963,-0.3117,-0.7975,-0.2006,0
-10.52,-1.712,3.992,0.05355,0.002741,0.668,0
-9.844,-1.775,2.876,-0.2287,0.8787,1.544,0
-8.131,-4.069,3.391,0.06332,1.52,2.314,0
-10.2,-3.372,2.11,0.3419,1.932,2.811,0
-9.357,-4.713,1.569,0.3199,2.077,3.047,0
-11.19,-2.29,1.219,0.1513,2.163,3.052,0
-11.75,-2.783,1.303,0.03767,1.998,2.837,0
-11.59,-2.323,2.79,-0.3337,1.651,2.151,0
-9.647,-4.107,-0.2467,-0.55,1.096,1.203,0
-9.024,-1.82,4.452,-0.08328,0.4682,0.4652,0
-12.32,-1.607,2.136,0.1782,-0.1207,-0.01738,0
-12.02,-1.887,2.256,-0.01975,-0.6216,-0.3485,0
-11.63,-1.691,1.142,0.06577,-1.069,-0.6429,0
-6.821,2.833,-1.293,-0.02464,-1.408,-1.072,0
-14.43,-1.806,-0.2227,-0.02098,-1.562,-1.669,0
-10.24,1.066,0.4143,0.3639,-1.628,-2.214,0
-11.49,-1.157,0.1533,1.044,-1.783,-2.465,0
-10.98,-2.999,1.763,1.516,-1.958,-2.48,0
-9.973,-1.289,0.5604,2.24,-2.095,-2.262,0
-14.3,-2.508,2.551,2.341,-1.802,-1.779,0
-16.52,-3.054,1.696,0.2845,-1.226,-1.593,0
-11.43,-2.757,1.784,-0.7528,-0.4114,-1.246,0
-10.21,0.3018,-0.01677,-0.2678,0.3228,-0.4572,0
-9.647,1.25,-0.8359,-0.3313,0.9093,0.635,0
-6.239,-2.254,4.002,-0.71,1.37,1.576,0
-1.607,1.825,9.408,-1.097,1.751,2.246,0
-14.11,-0.9867,2.754,-1.189,1.83,2.7,0
-14.16,-1.157,-1.135,-0.9849,1.709,2.956,0
-9.587,-1.899,-0.9556,-0.8505,1.57,2.948,0
-10.67,-0.1485,0.8766,-1.288,1.355,2.74,0
-10.37,-2.761,3.969,-1.406,1.165,2.052,0
-11.84,-1.626,1.126,-0.44,0.8335,1.449,0
-12.04,-3.087,4.989,0.3223,0.3961,1.049,0
-8.984,-0.8933,-1.253,-0.1871,0.02595,0.2722,0
-11.71,-1.679,2.903,-0.3179,-0.3662,-0.6087,0
-10.32,-2.955,4.227,0.7695,-0.7022,-1.243,0
-11.81,-1.502,1.839,1.661,-1.035,-1.629,0
-13.57,-2.524,0.5868,1.57,-1.339,-1.862,0
-9.012,2.503,0.103,1.212,-1.518,-2.129,0
-12.88,-1.605,0.8574,0.9283,-1.546,-2.496,0
-13.57,-1.25,4.407,1.114,-1.565,-2.764,0
-9.252,0.08143,-0.3784,1.207,-1.759,-2.917,0
-13.2,0.3449,3.085,0.3724,-1.845,-3.216,0
-8.09,-2.829,3.957,0.2246,-1.634,-3.068,0
-0.6323,2.639,9.321,0.552,-1.446,-2.171,0
-13.4,-1.322,1.753,-0.2592,-0.8708,-0.9801,0
-1.459,0.958,9.527,-0.4132,-0.1659,-0.00394,0
-7.547,-2.884,4.285,0.2124,0.4731,0.7425,0
-8.78,-1.118,1.214,-0.03319,1.044,1.524,0
-12.98,-1.317,1.638,-0.302,1.463,2.309,0
-9.192,-2.874,2.831,-0.3704,1.784,2.987,0
-11.92,-2.167,1.641,-0.4681,1.939,3.41,0
-9.853,1.734,-1.777,-0.8957,1.926,3.46,0
-9.877,-3.207,1.518,-2.147,1.778,3.192,0
-11.86,-1.48,2.369,-2.502,1.541,2.777,0
-8.04,-1.518,4.79,-1.301,1.375,2.234,0
-12.21,-0.6754,-2.323,0.2148,1.108,1.693,0
-9.81,-1.842,4.927,0.8367,0.8506,1.027,0
-9.468,-3.355,2.788,0.5936,0.4817,0.3015,0
-8.943,-3.104,5.13,0.5887,0.06627,-0.2874,0
-8.533,-0.6443,3.734,1.224,-0.3491,-0.7015,0
-8.756,-2.733,3.382,1.109,-0.795,-1.106,0
-14.5,-2.285,2.043,0.6546,-1.18,-1.551,0
-9.171,-2.881,3.509,0.4714,-1.472,-1.998,0
-7.928,0.982,-3.178,0.6998,-1.598,-2.34,0
-9.877,-1.583,2.884,0.965,-1.777,-2.427,0
-8.538,-2.496,3.092,0.4836,-2.046,-2.489,0
-11.05,-2.5,2.714,-0.1126,-1.93,-2.83,0
-8.239,-0.752,-0.5485,1.145,-1.609,-2.972,0
-6.158,0.376,-0.5556,1.046,-1.675,-2.625,0
-6.974,-0.5556,-2.225,-0.5341,-1.32,-1.932,0
-9.103,-3.521,3.712,-1.685,-0.6362,-0.7626,0
-14.19,-0.8478,1.004,-0.9409,0.09681,0.7108,0
-0.673,2.122,10.02,0.6583,0.7138,1.774,0
-10.54,-1.126,0.4072,0.8269,1.288,2.353,0
-9.954,-1.039,0.06946,0.4188,1.723,2.661,0
-10.88,-2.122,1.952,-0.3081,1.942,2.804,0
-7.173,-1.382,4.385,-0.4865,1.83,2.887,0
-11.52,-2.709,2.388,-0.6734,1.733,2.756,0
-10.84,-2.805,3.166,-1.188,1.546,2.437,0
-1.473,1.255,9.549,-1.784,1.338,1.846,0
-7.702,-0.6371,-1.396,-1.051,1.176,1.17,0
-7.755,-0.6898,-0.5413,0.6937,0.7724,0.7645,0
-9.156,-4.186,3.849,1.09,0.2886,0.4212,0
-10.81,-2.024,0.7928,0.02301,-0.1805,-0.09313,0
-11.19,-0.6203,1.269,-0.4632,-0.5397,-0.6869,0
-9.781,-2.771,3.468,0.3541,-0.7804,-1.154,0
-12.07,-2.002,2.414,0.7622,-0.9575,-1.532,0
-11.41,-1.392,1.439,0.6595,-1.064,-1.841,0
-10.93,-0.6946,0.2682,1.03,-1.108,-2.017,0
-11.05,-0.7041,1.667,1.526,-1.14,-1.975,0
-9.774,-1.437,0.6059,1.378,-1.333,-1.966,0
-12.01,-0.867,-1.071,-0.01975,-1.512,-2.242,0
-8.596,-0.2515,-0.4048,-0.484,-1.328,-2.559,0
-10.67,-0.7353,0.8981,0.2307,-1.021,-2.408,0
-11.79,-3.291,2.108,1.009,-0.861,-1.613,0
-8.028,-3.437,2.876,0.5532,-0.8451,-0.5439,0
-14.85,-2.476,2.735,-0.5732,-0.5703,0.3064,0
-7.389,-3.219,3.552,-1.004,-0.06812,0.7291,0
-9.154,-0.01916,-0.309,-0.5732,0.5134,1.16,0
-11.9,-2.551,1.26,-0.3301,0.9447,1.631,0
-8.122,-2.378,4.186,-0.346,1.297,2.08,0
-10.06,-0.2778,0.3066,-0.3851,1.592,2.469,0
-7.108,-0.752,-0.6538,-0.2543,1.684,2.672,0
-9.779,0.2994,0.06706,-0.3899,1.716,2.68,0
-11.62,-0.1317,0.6131,-0.2348,1.652,2.494,0
-13.78,-0.6083,-1.097,-0.2055,1.614,2.005,0
-11.96,-0.9891,1.717,0.508,1.441,1.4,0
-8.529,-0.194,-0.6035,1.014,0.9288,0.7523,0
-12.28,-0.7496,1.231,-0.1383,0.3509,-0.04426,0
-11.91,-2.275,3.14,-0.699,-0.1084,-0.6893,0
-3.937,-14.77,7.693,0.1036,-0.4554,-0.9435,0
-12.73,-2.747,1.782,0.8355,-0.7462,-0.9557,0
-9.556,-2.706,3.729,0.9882,-1.009,-0.9386,0
-1.724,0.9053,9.257,1.05,-1.274,-1.008,0
-12.75,-1.253,1.114,1.217,-1.511,-1.174,0
-10.85,-1.882,3.549,1.108,-1.72,-1.425,0
-17.33,-4.014,2.213,0.7573,-1.78,-1.676,0
-10.98,-3.032,3.056,0.5386,-1.816,-1.813,0
-11.56,-1.878,0.8646,-0.3667,-1.821,-2.042,0
-8.44,-4.785,3.123,-0.6709,-1.51,-2.213,0
-10.15,1.641,-0.8095,-0.2714,-1.311,-2,0
-11.9,-2.132,2.503,-0.1285,-1.1,-1.546,0
-5.532,1.703,-1.53,-0.007537,-0.7718,-0.9141,0
-12.23,-2.134,1.748,-0.4669,-0.3406,-0.2752,0
-9.662,-1.279,-1.104,-0.4425,0.2214,0.4127,0
-12.05,-1.449,0.5437,-0.2213,0.6784,1.12,0
-10.22,-1.25,0.9844,-0.214,1.036,1.741,0
-9.238,2.134,-0.1796,-0.1896,1.29,2.205,0
-10.84,-2.127,3.123,-0.3203,1.458,2.525,0
-0.5868,2.225,9.575,-0.4816,1.548,2.8,0
-10.63,-0.9796,0.1389,-0.8908,1.607,2.967,0
-10.15,0.2275,-0.3976,-1.168,1.622,2.85,0
-10.15,-2.1,3.602,-1.012,1.604,2.244,0
-9.719,-2.524,3.961,-0.1664,1.371,1.559,0
-10.22,-3.65,2.424,0.1501,0.9508,1.011,0
-10.15,-2.06,3.909,-0.6893,0.5134,0.5214,0
-11.95,-1.847,1.14,-1.189,0.1542,0.0266,0
-12.52,-2.026,2.402,-0.4877,-0.1072,-0.4144,0
-9.257,1.322,-0.9484,0.3455,-0.3467,-0.8433,0
-1.401,1.116,9.791,0.6168,-0.5861,-1.29,0
-11.1,-1.571,1.303,0.6595,-0.8036,-1.692,0
-8.909,1.317,-2.112,0.8232,-1.031,-1.988,0
-9.853,1.174,0.2874,0.7903,-1.21,-2.188,0
-11.3,-2.524,1.128,0.8318,-1.351,-2.269,0
-8.517,-2.007,3.339,0.5911,-1.491,-2.407,0
-10.01,-2.263,3.588,-0.1957,-1.446,-2.688,0
-10.25,-2.311,3.928,-0.01242,-1.27,-2.491,0
